"resultNumber","lemma","senseNumber","snippet"
"30190","meatspace","1.0","fysieke, offline wereld"
"30191","mecanicien","1.0","mechanicus"
"30192","mecanicien","1.1","mechanisch monteur"
"30193","mecanicien","1.2","technisch ingenieur"
"30194","meccano","1.0","speelgoed"
"30195","meccano","2.0","het spelen met meccano"
"30196","meccanodoos","1.0",""
"30197","mechanicus","1.0","werktuigkundige"
"30198","mechanicus","1.1","monteur"
"30199","mechanicus","1.2","ingenieur werktuigkunde"
"30200","mechanisatie","1.0",""
"30201","mechanisering","1.0",""
"30202","Mechelaar/mechelaar","1.0","iemand uit Mechelen"
"30203","Mechelaar/mechelaar","2.0","Mechelse herder"
"30204","Mechelse","1.0","vrouw uit Mechelen"
"30205","Mechelse herder","1.0","herdershond met kort haar en zwarte snuit"
"30206","medaille","1.0",""
"30207","medaillekans","0.0",""
"30208","medaillewinnaar","1.0","(sport) winnaar van een medaille"
"30209","medaillewinnaar","1.1","land dat, groep landen die medailles behaalt"
"30210","medaillewinnaar","2.0","(algemener) winnaar van een medaille"
"30211","medeaandeelhouder","0.0",""
"30212","medeauteur","1.0","coauteur"
"30213","medebeklaagde","1.0","iemand die samen met een of meer andere beklaagden wordt aangeklaagd"
"30214","medebeslissing","1.0",""
"30215","medebeslissingsprocedure","",""
"30216","medebestuurder","1.0",""
"30217","medebewoner","1.0",""
"30218","medebewoonster","0.0",""
"30219","medebrenging","1.0",""
"30220","medebroeder","1.0",""
"30221","medeburger","1.0",""
"30222","medechristen","0.0",""
"30223","medecommissaris","0.0",""
"30224","medecontractant","0.0",""
"30225","medecursist","0.0",""
"30226","mededader","1.0","medepleger van een misdaad"
"30227","mededeelzaamheid","1.0",""
"30228","mededeling","1.0",""
"30229","mededemonstrant","0.0",""
"30230","mededinger","1.0",""
"30231","mededinging","1.0",""
"30232","mededingingsregeling","0.0",""
"30233","mededingingswaakhond","1.0","toezichthouder op eerlijke concurrentie"
"30234","mededingingswet","0.0",""
"30235","mededingingswetgeving","0.0",""
"30236","mededirecteur","1.0","lid van een meerhoofdige directie"
"30237","mededocent","1.0","collega-docent"
"30238","mede-eigenaar","1.0",""
"30239","mede-erfgenaam","0.0",""
"30240","medefinancier","1.0",""
"30241","medefinanciering","1.0",""
"30242","medefinancieringsorganisatie","1.0",""
"30243","medegedetineerde","1.0",""
"30244","medegelovige","1.0",""
"30245","medegevangene","1.0",""
"30246","medehuurder","0.0",""
"30247","mede-initiatiefnemer","1.0",""
"30248","mede-inzittende","0.0",""
"30249","medekandidaat","0.0",""
"30250","medeklinker","1.0","spraakklank"
"30251","medeklinker","2.0","letterteken"
"30252","medekoploper","0.0",""
"30253","medelander","1.0","nieuwe Nederlander"
"30254","medelander","2.0","mede-Nederlander"
"30255","medeleerling","1.0",""
"30256","medemens","1.0",""
"30257","medemenselijkheid","1.0",""
"30258","medeminister","0.0",""
"30259","medeminnaar","",""
"30260","medemoslim","0.0",""
"30261","medemuzikant","0.0",""
"30262","medeonderhandelaar","0.0",""
"30263","medeondertekening","1.0",""
"30264","medeontdekker","0.0",""
"30265","medeontwerper","0.0",""
"30266","medeoorzaak","0.0",""
"30267","medeoprichter","1.0",""
"30268","medeopsteller","0.0",""
"30269","medeorganisator","1.0","iemand die mee organiseert"
"30270","medeorganisator","1.1","bedrijf dat mee organiseert"
"30271","medeparlementari\u00EBr","0.0",""
"30272","medepassagier","1.0","iemand die samen met andere passagiers reist"
"30273","medepastoor","0.0",""
"30274","medepati\u00EBnt","1.0","iemand die ook pati\u00EBnt is"
"30275","medepleger","1.0",""
"30276","medeplichtige","1.0","medeschuldige"
"30277","medeplichtigheid","1.0","betrokkenheid als medeplichtige"
"30278","medeproducent","0.0",""
"30279","mederedacteur","0.0",""
"30280","medereiziger","1.0",""
"30281","medereizigster","0.0",""
"30282","medesamensteller","0.0",""
"30283","medescholier","1.0",""
"30284","medeschrijver","0.0",""
"30285","medeschuldige","0.0",""
"30286","medespeelster","0.0",""
"30287","medespeler","1.0",""
"30288","medestander","1.0",""
"30289","medestichter","0.0",""
"30290","medestrever","0.0",""
"30291","medestrijder","1.0",""
"30292","medestudent","1.0",""
"30293","medeverantwoordelijkheid","1.0",""
"30294","medeverdachte","1.0",""
"30295","medeverzekerde","1.0",""
"30296","medeverzekering","1.0",""
"30297","medevluchter","1.0",""
"30298","medevoorzitter","1.0","covoorzitter"
"30299","medeweggebruiker","1.0",""
"30300","medewerker","1.0","werknemer"
"30301","medewerker","1.1","medewerker van een krant e.d."
"30302","medewerker","1.2","mannelijke medewerker"
"30303","medewerker","2.0","iemand die meewerkt aan iets"
"30304","medewerking","1.0",""
"30305","medewerkster","1.0","werkneemster"
"30306","medewerkster","1.1","medewerkster van een krant e.d."
"30307","medewerkster","2.0","vrouw die meewerkt aan iets"
"30308","medewetgever","0.0",""
"30309","medezeggenschap","1.0",""
"30310","medezeggenschapscommissie","0.0",""
"30311","medezuster","1.0",""
"30312","media-aandacht","1.0",""
"30313","media-adviseur","0.0",""
"30314","mediaan","1.0",""
"30315","mediaanlijn","0.0",""
"30316","mediabelangstelling","0.0",""
"30317","mediabisschop","1.0",""
"30318","mediacampagne","1.0",""
"30319","mediachef","0.0",""
"30320","mediaconcentratie","0.0",""
"30321","mediacratie","1.0","democratie waarin de media domineren"
"30322","mediacratie","1.1","macht van de media"
"30323","mediacultuur","0.0",""
"30324","mediademocratie","1.0","democratie waarin de media domineren"
"30325","mediademocratie","1.1","macht van de media"
"30326","mediadeskundige","0.0",""
"30327","mediadirecteur","0.0",""
"30328","media-exposure","0.0",""
"30329","mediagebeurtenis","0.0",""
"30330","mediageneratie","1.0","generatie vertrouwd met internet"
"30331","mediagigant","1.0",""
"30332","mediagroep","0.0",""
"30333","mediaholding","0.0",""
"30334","mediakunst","1.0",""
"30335","mediamacht","0.0",""
"30336","mediamagnaat","1.0",""
"30337","mediamarkt","0.0",""
"30338","mediamens","0.0",""
"30339","mediaminister","0.0",""
"30340","mediamix","0.0",""
"30341","mediaorganisatie","",""
"30342","mediaplanning","0.0",""
"30343","mediaraad","0.0",""
"30344","mediasocioloog","0.0",""
"30345","mediaspecialist","1.0",""
"30346","mediaster","0.0",""
"30347","mediastilte","1.0","periode waarin er niet met de media gepraat wordt"
"30348","mediatheek","1.0",""
"30349","mediatie","0.0",""
"30350","mediatraining","1.0",""
"30351","mediatycoon","0.0",""
"30352","mediavertegenwoordiger","0.0",""
"30353","mediawaakhond","1.0","toezichthouder op de media"
"30354","mediawereld","1.0",""
"30355","mediawet","1.0",""
"30356","mediawetgeving","1.0",""
"30357","mediazaak","0.0",""
"30358","mediaziekte","1.0",""
"30359","medicalisering","1.0",""
"30360","medicatie","1.0",""
"30361","medicatiebewaking","0.0",""
"30362","medicijn","1.0","geneesmiddel"
"30363","medicijn","2.0","remedie"
"30364","medicijnenstudent","0.0",""
"30365","medicijnenstudie","1.0",""
"30366","medicijnkast","1.0",""
"30367","medicijnkist","1.0",""
"30368","medicijnkosten","0.0",""
"30369","medicijnman","1.0",""
"30370","medicijnprijs","0.0",""
"30371","medicomaat","1.0","automaat voor verkoop van medicijnen"
"30372","medioneerlandica","1.0","specialiste op gebied van Middelnederlands"
"30373","medioneerlandicus","1.0","specialist op gebied van Middelnederlands"
"30374","medioneerlandistiek","1.0","studie van het Middelnederlands"
"30375","medior","1.0","iemand van circa 50 jaar"
"30376","medior","2.0","functionaris uit het middenkader"
"30377","meditatie","1.0",""
"30378","meditatietechniek","1.0",""
"30379","meditaxi","1.0","medische taxi die hulpverleners vervoert"
"30380","meedenker","0.0",""
"30381","meedogenloosheid","1.0",""
"30382","mee-eter","1.0","iemand die mee-eet"
"30383","mee-eter","1.1","oranisme dat mee-eet"
"30384","mee-eter","2.0","profiteur"
"30385","mee-eter","3.0","verstopt talgkliertje; comedo"
"30386","meegaandheid","1.0",""
"30387","meegroeihypotheek","1.0","hypotheek voor starters"
"30388","meegroeiromper","1.0","babyromper op de groei"
"30389","meeklapper","1.0","muziek, nummer waarmee het publiek meeklapt"
"30390","meeklapper","2.0","iemand die met de muziek meeklapt"
"30391","meeklapper","3.0","iemand die met anderen applaudisseert"
"30392","meekrapteelt","0.0",""
"30393","meekrapwortel","0.0",""
"30394","meeldraad","1.0",""
"30395","meelezer","0.0",""
"30396","meelfabriek","1.0",""
"30397","meelifter","0.0",""
"30398","meelmaatschappij","1.0","maatschappij die meel verhandelt"
"30399","meeloper","1.0",""
"30400","meeltor","1.0","kleine zwarte kever"
"30401","meelworm","1.0","larve van de meeltor"
"30402","meelwormenpesto","1.0","pesto van meelwormen"
"30403","meelzak","0.0",""
"30404","meemoeder","1.0","lesbische moeder zonder biologische kinderen"
"30405","meeneemprijs","0.0",""
"30406","meeprater","0.0",""
"30407","meerdere","A.1.0","iemand die boven een ander staat"
"30408","meerdere","A.2.0","iemand die beter is dan een ander"
"30409","meerderheid","1.0",""
"30410","meerderheidsbeslissing","1.0",""
"30411","meerderheidsbesluitvorming","1.0",""
"30412","meerderheidsparticipatie","0.0",""
"30413","meerderheidspartij","1.0",""
"30414","meerderheidspositie","1.0",""
"30415","meerderheidsregering","1.0",""
"30416","meerderheidsvorming","0.0",""
"30417","meerderjarige","1.0","iemand van achttien jaar of ouder"
"30418","meerderjarigheid","1.0",""
"30419","meerderjarigverklaring","0.0",""
"30420","meerduidigheid","1.0",""
"30421","meergemeentezone","1.0","politiezone van meer gemeenten"
"30422","meergezinswoning","0.0",""
"30423","meerijder","0.0",""
"30424","meerjarenafspraak","1.0",""
"30425","meerjarenbegroting","1.0",""
"30426","meerjarenbeleidsagenda","0.0",""
"30427","meerjarencijfers","0.0",""
"30428","meerjarenplanning","1.0",""
"30429","meerjarenraming","1.0",""
"30430","meerkamptitel","0.0",""
"30431","meerkat","1.0","Afrikaanse apensoort"
"30432","meerkat","2.0","klein, katachtig roofdier"
"30433","meerkoet","1.0","zwarte vogel met witte snavel"
"30434","meerkosten","0.0",""
"30435","meerling","1.0",""
"30436","meerlingzwangerschap","1.0",""
"30437","meerman","1.0",""
"30438","meeropbrengst","1.0",""
"30439","meerpaal","1.0",""
"30440","meerpartijenverkiezing","0.0",""
"30441","meerprijs","1.0",""
"30442","meers","1.0",""
"30443","meerstemmigheid","1.0",""
"30444","meertaligheid","1.0",""
"30445","meerurenbonus","1.0","bonus voor meer werkende deeltijder"
"30446","meerval","1.0","grote vis met baarddraden"
"30447","meerval","1.1","meerval als voedsel"
"30448","meerverkoop","1.0","grotere verkoop"
"30449","meervoudigheid","0.0",""
"30450","meervouds-s","0.0",""
"30451","meervoudsuitgang","0.0",""
"30452","meervoudsvorm","1.0",""
"30453","meervoudsvorming","0.0",""
"30454","meerwaardebelasting","1.0",""
"30455","meerwaardehypotheek","1.0","overwaardehypotheek"
"30456","mees","1.0","bedrijvige zangvogel"
"30457","meesleepregeling","1.0",""
"30458","meeslependheid","0.0",""
"30459","meestbegunstigingsclausule","0.0",""
"30460","meester","1.0","onderwijzer"
"30461","meester","2.0","leermeester; leraar"
"30462","meester","3.0","zeer goed vakman"
"30463","meester","3.1","schilderij van een meester"
"30464","meester","4.0","meester in een gilde"
"30465","meester","5.0","juridische titel"
"30466","meester","6.0","Belgische hogeschooltitel"
"30467","meester","7.0","schaaktitel of damtitel"
"30468","meester","8.0","heerser"
"30469","meester","9.0","baas"
"30470","meester","9.1","eigenaar van een huisdier"
"30471","meester","10.0","hoofd; opziener"
"30472","meester","11.0","sm-meester"
"30473","meester","12.0","graad bij vrijmetselaars"
"30474","meester-architect","0.0",""
"30475","meesteres","1.0","onderwijzeres"
"30476","meesteres","2.0","leermeesteres"
"30477","meesteres","3.0","zeer bekwaam vakvrouw"
"30478","meesteres","4.0","heerseres"
"30479","meesteres","5.0","bazin"
"30480","meesteres","5.1","eigenares van een huisdier"
"30481","meesteres","6.0","sm-meesteres"
"30482","meestergast","1.0","voornaamste ondergeschikte"
"30483","meestergraad","1.0",""
"30484","meesterhand","1.0","uitzonderlijke bekwaamheid"
"30485","meesterknecht","",""
"30486","meesterkok","1.0","zeer vakbekwame kok"
"30487","meester-kok","0.0",""
"30488","meester-opzichter","0.0",""
"30489","meesterpianist","0.0",""
"30490","meestertitel","0.0",""
"30491","meesterwoning","0.0",""
"30492","meet-and-greet","1.0","gelegenheid een ster te ontmoeten"
"30493","meetapparatuur","1.0",""
"30494","meetbaarheid","1.0",""
"30495","meetbrief","1.0","certificaat met afmetingen van een schip"
"30496","meetbrug","1.0",""
"30497","meetbuis","1.0",""
"30498","meetfiets","1.0",""
"30499","meeting","1.0",""
"30500","meetketting","1.0",""
"30501","meetkunde","1.0",""
"30502","meetmaatschappij","1.0","samenleving waarin alles wordt gemeten"
"30503","meetmethode","1.0",""
"30504","meetnauwkeurigheid","0.0",""
"30505","meetperiode","1.0",""
"30506","meetrekregeling","1.0",""
"30507","meetstok","1.0",""
"30508","meettechniek","1.0",""
"30509","meetwaarde","1.0",""
"30510","meeuw","1.0","middelgrote zeevogel"
"30511","meevaller","1.0",""
"30512","meevallerbelasting","1.0","extra belasting op megawinsten"
"30513","meevallerheffing","1.0","extra belasting op megawinsten"
"30514","meevallersbelasting","1.0","extra belasting op megawinsten"
"30515","meevallersheffing","1.0","extra belasting op megawinsten"
"30516","meevarende","1.0","passagier van een schip of boot"
"30517","meevarende","1.1","passagier van een luchtballon"
"30518","meewarigheid","1.0",""
"30519","meewind","1.0",""
"30520","mefedron","1.0","bepaalde opwekkende designerdrug"
"30521","megabanenmarkt","0.0",""
"30522","megabioscoop","1.0",""
"30523","megabyte","",""
"30524","megadosis","0.0",""
"30525","megafoondiplomatie","1.0","diplomatie door hard te roepen"
"30526","megafusie","1.0",""
"30527","mega-influencer","1.0","influencer met zeer groot bereik"
"30528","megaliet","1.0","prehistorisch monument"
"30529","megaloop","1.0",""
"30530","megapixel","1.0",""
"30531","megaster","1.0",""
"30532","megatentoonstelling","0.0",""
"30533","mei","1.0","vijfde maand"
"30534","meiavond","1.0","avond in mei"
"30535","meiboom","1.0",""
"30536","meiboter","0.0",""
"30537","meicijfers","1.0","financi\u00EBle gegevens van mei"
"30538","meid","1.0",""
"30539","meidag","1.0","dag in mei"
"30540","meidengroep","1.0",""
"30541","meidenkamer","0.0",""
"30542","meikever","1.0","bruine kever"
"30543","meikrans","0.0",""
"30544","meimaand","1.0","maand mei"
"30545","meimiddag","1.0","middag in mei"
"30546","meinacht","1.0","nacht in mei"
"30547","meiochtend","1.0","ochtend in mei"
"30548","meiregen","0.0",""
"30549","meisjesbesnijdenis","0.0",""
"30550","meisjesbikini","1.0",""
"30551","meisjesgroep","1.0",""
"30552","meisjeshand","0.0",""
"30553","meisjeskamer","1.0",""
"30554","meisjeskleren","0.0",""
"30555","meisjesnaam","1.0",""
"30556","meisjesschool","1.0","school voor meisjes"
"30557","meisjesschool","1.1","gebouw"
"30558","meisjesstem","1.0",""
"30559","meisjesstudent","1.0",""
"30560","meitemperatuur","1.0","temperatuur in mei"
"30561","meiweek","1.0","week in mei"
"30562","meiwijn","1.0","lichte witte wijn met onzelievevrouwebedstro"
"30563","meiwijn","1.1","soort meiwijn"
"30564","meiwind","1.0","wind die typisch is voor mei"
"30565","meizon","1.0","zon in mei"
"30566","mej.","1.0","mejuffrouw"
"30567","mekanieker","1.0","mechanisch monteur"
"30568","melaatse","1.0","lepralijder"
"30569","melaatse","1.1","paria"
"30570","melaatsheid","1.0",""
"30571","melancholicus","1.0","iemand met melancholie"
"30572","melasse","1.0","stroop"
"30573","melder","1.0",""
"30574","melding","1.0",""
"30575","meldingsplicht","1.0",""
"30576","meldingsplichtige","0.0",""
"30577","meldingsprocedure","1.0",""
"30578","meldkamer","1.0",""
"30579","meldplicht","1.0",""
"30580","meldplichtige","0.0",""
"30581","meligheid","1.0",""
"30582","melk","1.0","moedermelk"
"30583","melk","2.0","melk gebruikt als drank"
"30584","melk","3.0","op melk lijkend sap"
"30585","melk","4.0","witte, op melk lijkende vloeistof"
"30586","melk","5.0","melkchocolade"
"30587","melkauto","1.0","auto voor melkvervoer"
"30588","melkbank","1.0","moedermelkbank"
"30589","melkboer","1.0","melkverkoper"
"30590","melkboer","1.1","winkel"
"30591","melkboerin","0.0",""
"30592","melkbus","1.0",""
"30593","melkchocolade","1.0","chocolade met melkpoeder erin"
"30594","melkconsumptie","0.0",""
"30595","melkcontroleur","0.0",""
"30596","melkemmer","0.0",""
"30597","melker","1.0",""
"30598","melkerij","1.0",""
"30599","melkertbaan","1.0",""
"30600","melkertier","",""
"30601","melketier","",""
"30602","melkfabriek","1.0",""
"30603","melkfles","1.0",""
"30604","melkgeit","1.0","geit voor de melkproductie"
"30605","melkinrichting","1.0",""
"30606","melkkameel","1.0","kameel gehouden voor de melk"
"30607","melkkan","1.0",""
"30608","melkkar","0.0",""
"30609","melkklier","1.0",""
"30610","melkkoe","1.0","koe voor de melkproductie"
"30611","melkkoe","2.0","iemand die rendeert"
"30612","melkkoe","2.1","winstgevende bedrijvigheid"
"30613","melkkoe","2.2","hoogrendabel consumptieartikel"
"30614","melkkwaliteit","0.0",""
"30615","melkmachine","1.0",""
"30616","melkman","1.0",""
"30617","melkopbrengst","0.0",""
"30618","melkpoeder","",""
"30619","melkprijs","1.0",""
"30620","melkproducent","0.0",""
"30621","melkproductie","1.0",""
"30622","melkquotaregeling","0.0",""
"30623","melkquotering","0.0",""
"30624","melkreep","0.0",""
"30625","melkrobot","1.0",""
"30626","melkronde","0.0",""
"30627","melksalon","1.0",""
"30628","melksuiker","1.0",""
"30629","melktand","1.0",""
"30630","melktijd","0.0",""
"30631","melkveehouder","1.0","iemand die melkvee houdt"
"30632","melkveehouderij","1.0",""
"30633","melkvoorziening","0.0",""
"30634","melkwagen","0.0",""
"30635","melodie","1.0",""
"30636","meloen","1.0","vrucht"
"30637","meloen","1.1","vruchtvlees van een meloen"
"30638","meloen","2.0","meloenplant"
"30639","meloenboom","1.0",""
"30640","melomaan","B.1.0","groot muziekliefhebber"
"30641","mem","1.0","grote vrouwenborst; borst; tiet"
"30642","mem","2.0","Hebreeuwse letter m"
"30643","mem","2.1","Hebreeuwse getal 40"
"30644","meme","1.0","eenheid van culturele overdracht"
"30645","meme","2.0","humoristische afbeelding op internet"
"30646","m\u00E9m\u00E9","1.0","oma"
"30647","memecoin","1.0","cryptocurrency op basis van internetmeme"
"30648","menage","1.0","huishouden; huisgezin"
"30649","menage","2.0","zorg voor huisgezin"
"30650","m\u00E9nage \u00E0 quatre","1.0","huishouden van vier personen"
"30651","m\u00E9nage \u00E0 quatre","2.0","vierhoeksverhouding"
"30652","m\u00E9nage \u00E0 quatre","3.0","samenwerkingsverband tussen vier personen (of partijen)"
"30653","m\u00E9nage \u00E0 trois","1.0","driehoeksverhouding"
"30654","m\u00E9nage \u00E0 trois","2.0","samenwerkingsverband tussen drie partijen"
"30655","meneer","",""
"30656","mengeling","1.0",""
"30657","mengelmoes","1.0",""
"30658","menging","1.0",""
"30659","mengkleur","0.0",""
"30660","mengkraan","1.0",""
"30661","mengtaal","0.0",""
"30662","mengverhouding","1.0",""
"30663","mengvoederindustrie","1.0","industrie die mengvoeder produceert"
"30664","mengvoederindustrie","1.1","geheel van mengvoederproducerende bedrijven"
"30665","mengvorm","1.0",""
"30666","menhir","1.0","rechtopstaande steen"
"30667","menigte","1.0",""
"30668","mening","1.0",""
"30669","meningitis","1.0",""
"30670","meningokokkenziekte","1.0",""
"30671","meningsuiting","1.0",""
"30672","meningsvorming","1.0",""
"30673","meningsvrijheid","0.0",""
"30674","meniscusblessure","1.0","blessure aan de meniscus"
"30675","meniscuskwetsuur","1.0","meniscusblessure"
"30676","meniscusoperatie","1.0",""
"30677","menner","1.0",""
"30678","menopauze","1.0","laatste menstruatie"
"30679","menopauze","2.0","overgang naar de niet-vruchtbare fase"
"30680","mensaap","1.0","aan de mens verwante aap"
"30681","mensaap","1.1","diersoort der mensapen"
"30682","mensachtige","0.0",""
"30683","mensbeschouwing","0.0",""
"30684","menselijkheid","1.0",""
"30685","mensendiecktherapie","0.0",""
"30686","mensengemeenschap","1.0",""
"30687","mensengroep","0.0",""
"30688","mensenhaai","1.0","grote roofhaai"
"30689","mensenhaat","0.0",""
"30690","mensenhand","1.0",""
"30691","mensenhandel","1.0","handel in mensen"
"30692","mensenhandelaar","1.0","handelaar in mensen"
"30693","mensenhater","1.0","iemand die mensen haat"
"30694","mensenhuid","0.0",""
"30695","mensenjacht","1.0",""
"30696","mensenkennis","1.0",""
"30697","mensenkracht","",""
"30698","mensenleeftijd","0.0",""
"30699","mensenliefde","0.0",""
"30700","mensenrechtenactivist","1.0",""
"30701","mensenrechtenadvocaat","0.0",""
"30702","mensenrechtenbeweging","0.0",""
"30703","mensenrechtenconferentie","0.0",""
"30704","mensenrechtengroep","1.0",""
"30705","mensenrechtengroepering","1.0",""
"30706","mensenrechtenkwestie","0.0",""
"30707","mensenrechtenorganisatie","1.0",""
"30708","mensenrechtenschending","1.0",""
"30709","mensenrechtensituatie","1.0",""
"30710","mensenroof","0.0",""
"30711","mensenschedel","1.0",""
"30712","mensensmokkel","1.0","het smokkelen van mensen"
"30713","mensensmokkelaar","1.0","iemand die mensen smokkelt"
"30714","mensensoort","1.0",""
"30715","mensenstem","0.0",""
"30716","mensenstroom","1.0",""
"30717","mensentaal","1.0",""
"30718","mensenverachting","1.0",""
"30719","mensenvlo","0.0",""
"30720","mensenvrees","0.0",""
"30721","mensenvriend","1.0",""
"30722","mensenwereld","1.0",""
"30723","mensenzee","1.0",""
"30724","mensenziel","1.0",""
"30725","mensheid","1.0",""
"30726","menskracht","1.0",""
"30727","menskunde","1.0",""
"30728","menslievendheid","1.0",""
"30729","mensopvatting","0.0",""
"30730","menstruatie","1.0",""
"30731","menstruatiearmoede","1.0","te weinig geld voor tampons of maandverband"
"30732","menstruatiecup","1.0","cup om menstruatiebloed op te vangen"
"30733","menstruatiepijn","1.0",""
"30734","menstruatieslip","1.0","onderbroek die menstruatiebloed opvangt"
"30735","menstruatiestoornis","1.0",""
"30736","mensuur","A.1.0","maatverhouding bij muziekinstrumenten"
"30737","menswaardigheid","1.0","het menswaardig zijn"
"30738","menswetenschap","1.0",""
"30739","menswording","1.0",""
"30740","mental coach","1.0","mentale coach"
"30741","mental health","1.0","mentale gezondheid"
"30742","mentalist","1.0","artiest met vermeende mentale gaven"
"30743","mentaliteit","1.0",""
"30744","mentaliteitsgeschiedenis","1.0",""
"30745","mentaliteitskwestie","0.0",""
"30746","mentaliteitsverandering","1.0",""
"30747","mentaliteitswijziging","1.0",""
"30748","menthol","1.0","aromatiserende stof"
"30749","menthol","2.0","mentholsigaret(ten)"
"30750","mentholsigaret","1.0","sigaret met menthol"
"30751","menticide","1.0","geestelijke moord"
"30752","mention","1.0","vermelding op een sociaal netwerk"
"30753","menuet","1.0","statige dans"
"30754","menuet","1.1","dansmuziek voor een <i>menuet</i>"
"30755","menuet","2.0","drieledige muzikale compositie"
"30756","menukaart","1.0",""
"30757","menvereniging","1.0","vereniging voor mensport"
"30758","menwedstrijd","1.0","wedstrijd in het mennen van paarden"
"30759","meowmeow","1.0","bepaalde opwekkende designerdrug"
"30760","mep","1.0",""
"30761","ME-pati\u00EBnt","0.0",""
"30762","mephedrone","1.0","bepaalde opwekkende designerdrug"
"30763","Meppelaar","1.0","iemand uit Meppel"
"30764","Meppelaar","1.1","lid van een club e.d. uit Meppel"
"30765","Meppeler","1.0","iemand uit Meppel"
"30766","Meppelse","1.0","vrouw uit Meppel"
"30767","Meppelse","1.1","vrouw van een club e.d. uit Meppel"
"30768","mer \u00E0 boire","1.0","onbegonnen werk"
"30769","merch","1.0","merchandise"
"30770","merel","1.0","algemene, donkere zangvogel"
"30771","mergel","1.0","zachte kalksteen; klei met kalk"
"30772","mergelgroeve","1.0","groeve voor mergelwinning"
"30773","mergelgrot","1.0","ondergrondse mergelgroeve"
"30774","mergpijp","0.0",""
"30775","meridiaankijker","1.0","type telescoop"
"30776","meridiaanshoogte","0.0",""
"30777","merite","1.0",""
"30778","merkbekendheid","0.0",""
"30779","merkbescherming","0.0",""
"30780","merkenfraude","0.0",""
"30781","merkenwet","1.0",""
"30782","merkfabrikant","0.0",""
"30783","merkkledij","",""
"30784","merkkleding","",""
"30785","merkkleren","0.0",""
"30786","merknaam","1.0",""
"30787","merksigaret","0.0",""
"30788","merkverwatering","1.0","het minder onderscheidend worden van merknaam"
"30789","merkwaardigheid","1.0",""
"30790","merrie","1.0","vrouwelijk paard"
"30791","merrie","2.0","vrouwelijke ezel, zebra, enz."
"30792","merrie","3.0","vrijlustige vrouw"
"30793","mescaline","1.0","hallucinaties veroorzakende stof die uit de peyotecactus of synthetisch wordt verkregen en als drug wordt gebruikt; hallucinogene stof"
"30794","meso-influencer","1.0","influencer met middelgroot bereik"
"30795","mesoloog","0.0",""
"30796","mess","1.0",""
"30797","mest","1.0","ontlasting als bodemvoeding"
"30798","mest","1.1","ontlasting van een dier"
"30799","mest","2.0","mengsel dat de bodem voedt"
"30800","mestbewerking","0.0",""
"30801","mester","0.0",""
"30802","mestfabriek","1.0",""
"30803","mestgeur","0.0",""
"30804","mesties","1.0","iemand van blanke en indiaanse afkomst"
"30805","mesties","1.1","Indo-Europeaan e.d."
"30806","mestkar","0.0",""
"30807","mestkever","1.0","kever die mest eet"
"30808","mestkever","1.1","weerzinwekkend persoon"
"30809","mestkorrel","1.0",""
"30810","mestmaatregel","0.0",""
"30811","mestnorm","0.0",""
"30812","mestproblematiek","1.0",""
"30813","mestproductie","1.0",""
"30814","mestput","0.0",""
"30815","mestregelgeving","0.0",""
"30816","mestsilo","0.0",""
"30817","meststier","1.0","stier om vet te mesten"
"30818","mestverwerking","1.0",""
"30819","mestverwerkingsfabriek","1.0",""
"30820","mestvork","0.0",""
"30821","mestwetgeving","1.0",""
"30822","metaalarbeider","1.0",""
"30823","metaalbewerking","1.0",""
"30824","metaalbond","1.0",""
"30825","metaaldamp","0.0",""
"30826","metaalfabriek","1.0",""
"30827","metaalglans","1.0",""
"30828","metaalindustrie","1.0","metaalproducerende industrie"
"30829","metaalindustrie","1.1","geheel van metaalproducerende bedrijven"
"30830","metaalkleur","0.0",""
"30831","metaalkunde","0.0",""
"30832","metaallegering","1.0",""
"30833","metaalmoeheid","1.0",""
"30834","metaalnijverheid","1.0",""
"30835","metaalpoeder","0.0",""
"30836","metaalvakbond","1.0",""
"30837","metaalverwerking","0.0",""
"30838","metaalwerkgever","1.0",""
"30839","metaalzaag","0.0",""
"30840","metastase","1.0","het uitzaaien van kanker"
"30841","metastase","2.0","bijgezwel bij kanker"
"30842","metataal","0.0",""
"30843","metaverse","1.0","digitaal universum"
"30844","meteoriet","1.0",""
"30845","meteoroloog","1.0",""
"30846","meter","A.1.0","basiseenheid van lengte"
"30847","meter","B.1.0","apparaat dat iets meet"
"30848","meter","B.2.0","vragenlijst die iets meet"
"30849","meter","B.3.0","<i>in samenstellingen</i>: iemand die meet"
"30850","meter","C.1.0","doopmeter"
"30851","meter","C.1.1","mentor"
"30852","meterkast","1.0",""
"30853","meth","1.0","crystal meth"
"30854","methadonbus","0.0",""
"30855","methadongebruiker","0.0",""
"30856","methadonverstrekking","1.0",""
"30857","methamfetamine","1.0","krachtige, synthetische stimulerende drug"
"30858","methamfetamine","1.1","crystal meth"
"30859","methode","1.0",""
"30860","methodeleer","0.0",""
"30861","methodestrijd","0.0",""
"30862","methodiekontwikkeling","0.0",""
"30863","methodoloog","0.0",""
"30864","meting","1.0",""
"30865","metriek","A.1.0","leer van de versbouw"
"30866","metriek","A.1.1","wijze van versbouw"
"30867","metriek","A.2.0","leer van de maatsoorten in de muziek"
"30868","metriek","A.2.1","wijze van compositie of uitvoering inzake maat of ritme"
