"resultNumber","lemma","senseNumber","snippet"
"1311","mensenvlees","2.0","het menselijk lichaam"
"1312","menthol","1.0","aromatiserende stof"
"1313","meowmeow","1.0","bepaalde opwekkende designerdrug"
"1314","mephedrone","1.0","bepaalde opwekkende designerdrug"
"1315","mergel","1.0","zachte kalksteen; klei met kalk"
"1316","mescaline","1.0","hallucinaties veroorzakende stof die uit de peyotecactus of synthetisch wordt verkregen en als drug wordt gebruikt; hallucinogene stof"
"1317","mest","1.0","ontlasting als bodemvoeding"
"1318","mest","1.1","ontlasting van een dier"
"1319","mest","2.0","mengsel dat de bodem voedt"
"1320","mestvocht","0.0",""
"1321","metaal","1.0",""
"1322","metaallegering","1.0",""
"1323","metaalpoeder","0.0",""
"1324","metallic","3.0","metaalachtig glanzende stof"
"1325","meth","1.0","crystal meth"
"1326","methaangas","1.0",""
"1327","methamfetamine","1.0","krachtige, synthetische stimulerende drug"
"1328","methamfetamine","1.1","crystal meth"
"1329","meubelhout","0.0",""
"1330","meubelplaat","0.0",""
"1331","miasma","1.0","kwade damp"
"1332","miasme","",""
"1333","miauwmiauw","1.0","bepaalde opwekkende designerdrug"
"1334","mica","1.0","glasachtig mineraal"
"1335","microplastic","1.0","microscopisch klein deeltje plastic"
"1336","mijngas","0.0",""
"1337","mijnhout","0.0",""
"1338","milkshake","1.0","koude drank van melk en ijs"
"1339","mineraalwater","1.0",""
"1340","ministerpapier","0.0",""
"1341","mint julep","1.0","muntcocktail"
"1342","miswijn","1.0","wijn die in de mis wordt gebruikt"
"1343","modder","1.0",""
"1344","modderwater","1.0",""
"1345","moderator","3.0","stof die neutronen afremt"
"1346","moederloog","1.0",""
"1347","moedermelk","1.0",""
"1348","moerasgas","0.0",""
"1349","moes","1.0","tot brij gekookte groente of vruchten"
"1350","moezelwijn","1.0","wijn uit de Moezelstreek"
"1351","mojito","1.0","cocktail van rum"
"1352","mokka","1.0","mokkakoffie"
"1353","mokka","2.0","mokkacr\u00E8me"
"1354","mokka-ijs","0.0",""
"1355","mokkakoffie","1.0","sterke, geurige koffie"
"1356","moksaleisi","1.0","eenpansgerecht"
"1357","moksimeti","1.0","gerecht"
"1358","moksimeti","2.0","gemengd vlees"
"1359","molton","1.0","weefsel"
"1360","molybdeen","1.0","zilvergrijs overgangsmetaal"
"1361","mondwater","0.0",""
"1362","mora","2.0","morahout"
"1363","most","1.0","nog niet (geheel) gegist sap"
"1364","mosterd","1.0","scherpe, bruingele kruidenpasta"
"1365","mosterdgas","1.0",""
"1366","mosterdpoeder","0.0",""
"1367","mot/MOT","A.2.0","zaagsel"
"1368","mot/MOT","A.3.0","turfmolm"
"1369","motorbrandstof","1.0","brandstof voor verbrandingsmotoren"
"1370","motorolie","1.0","smeerolie voor motoren"
"1371","mousse","1.0","schuimachtige kunststof of rubber"
"1372","mousse","2.0","schuimachtige substantie uit een vloeistof"
"1373","mousse","3.0","zeer luchtig gerecht"
"1374","mousseline","1.0","los geweven stof"
"1375","mousseline","2.0","mousselinesaus"
"1376","mousseline","3.0","moussegerechtje"
"1377","moutsuiker","0.0",""
"1378","moutwijn","1.0","uit mout gedistilleerde vloeistof"
"1379","mul","A.1.1","mul als voedsel"
"1380","mul","A.2.0","katoenen weefsel"
"1381","mul","A.3.0","afval van bijen"
"1382","multivitamine","1.0",""
"1383","munt","B.1.1","<i>munt</i> genoemd als stof"
"1384","muntthee","1.0","aftreksel van pepermuntbladeren"
"1385","muskaatnoot","2.0","specerij"
"1386","muskaatwijn","1.0","zoete wijn van muskaatdruiven"
"1387","muskus","1.0","sterk ruikende geurstof"
"1388","naaldhout","1.0",""
"1389","napalm","1.0","verdikte benzine voor brandbommen"
"1390","napi","1.0","eetbare, langwerpige wortelknol"
"1391","narcoticum","1.0","verdovend middel"
"1392","nasi","1.0","oosters gerecht"
"1393","nat","",""
"1394","natriumthiosulfaat","1.0","stof die o.a. als fixeer gebruikt wordt"
"1395","natronloog","1.0",""
"1396","natuurboter","0.0",""
"1397","natuurijs","1.0",""
"1398","natuurvoeding","1.0",""
"1399","'nduja","1.0","pittige, smeerbare worst"
"1400","nectar","1.0","zoete plantenvloeistof"
"1401","nectar","2.0","godendrank"
"1402","nectar","2.1","heerlijke drank"
"1403","nectar","3.0","vruchtendrank"
"1404","nectarine","1.1","<i>nectarine</i> als stof"
"1405","nederspeed","1.0","Nederlandse speed"
"1406","negroni","1.0","cocktail van gin"
"1407","neopreen","1.0","synthetische rubbersoort"
"1408","nerts","2.0","nertsenbont"
"1409","neusvocht","0.0",""
"1410","niespoeder","",""
"1411","nijlbaars","1.1","nijlbaars als voedsel"
"1412","noedel","1.0","Aziatisch, veelal sliertvormig deegproduct"
"1413","noedel","2.0","deegproduct uit Duitstalige gebieden"
"1414","noga","1.0","zoete lekkernij"
"1415","noordzeegarnaal","1.1","noordzeegarnaal als voedsel"
"1416","Noordzeewater","1.0","water van de Noordzee"
"1417","noot","A.1.1","<i>noot</i> genoemd als stof"
"1418","nootmuskaat","1.0","specerij"
"1419","notelaar","1.1","notenhout"
"1420","notenhout","0.0",""
"1421","nougat","1.0","zoete lekkernij"
"1422","nutraceutical","1.0","gezondheidsbevorderend voedingssupplement"
"1423","oase","2.0","watervasthoudend steekschuim"
"1424","oceaanwater","1.0",""
"1425","ocelot","2.0","ocelotbont"
"1426","ochtendkoffie","1.0","koffie die men 's ochtends drinkt"
"1427","ochtendplas","1.0","ochtendurine"
"1428","ochtendurine","1.0","urine die 's ochtends geloosd wordt"
"1429","oer","1.0",""
"1430","offsetvernis","1.0","vernis voor offsetdruk"
"1431","okersoep","1.0","soep van gesneden stukken oker"
"1432","olie","1.0","vette vloeistof"
"1433","olie","1.1","ruwe aardolie"
"1434","olie","1.2","bewerkte olie"
"1435","olie","1.3","spijsolie"
"1436","olie","1.4","dierlijke olie"
"1437","olie","1.5","etherische olie"
"1438","olie","4.0","olieverf"
"1439","oliesardien","1.0","sardine in olie in blik"
"1440","oliesardine","1.0","sardine in olie in blik"
"1441","olijfolie","1.0","olie bereid uit olijven"
"1442","olijvenhout","0.0",""
"1443","omfietswijn","1.0","wijn om voor om te fietsen"
"1444","onderhout","0.0",""
"1445","ondermelk","1.0",""
"1446","onderwater","0.0",""
"1447","ontbijtspek","0.0",""
"1448","onthaarder","5.0","middel voor het ontharen van iemand"
"1449","ontharder","0.0",""
"1450","onthardingszout","1.0","zout dat water onthardt"
"1451","ontharingscr\u00E8me","1.0","cr\u00E8me die gebruikt wordt voor het ontharen"
"1452","ontharingsmiddel","1.0","middel voor ontharen huiden"
"1453","ontharingsmiddel","2.0","middel voor verwijderen van ongewenst haar"
"1454","ontsmettingsmiddel","1.0","stof om te ontsmetten"
"1455","ontwikkelaar","1.0",""
"1456","ontwikkelpapier","0.0",""
"1457","onyx","1.0","kwartsvari\u00EBteit"
"1458","oogvocht","0.0",""
"1459","opaal","1.0","mineraal"
"1460","openhaardhout","0.0",""
"1461","opium","1.0","verdovend middel"
"1462","oploskoffie","1.0","koffie uit gedroogd koffie-extract"
"1463","oppervlaktewater","1.0",""
"1464","oprotkoffie","1.0","koffie als teken dat het feest ten einde is"
"1465","opvolgmelk","1.0",""
"1466","orangeade","1.0","sinaasappellimonade"
"1467","orgaanvlees","1.0",""
"1468","orgeade","1.0","drank van fijngestampte, zoete en bittere amandelen"
"1469","ossenstaart","1.1","vlees van ossenstaarten"
"1470","ossenstaartsoep","1.0","soep van ossenstaart"
"1471","ossentong","1.1","vlees van rundertongen"
"1472","ossenworst","1.0","worst van rauw rundvlees"
"1473","oude kaas","1.0","kaas met rijpingstijd van 10-12 maanden"
"1474","ouwel","1.0","eetpapier"
"1475","overdrukpapier","0.0",""
"1476","overtrekpapier","0.0",""
"1477","oxytocine","1.0","hormoon dat o.a. barenswee\u00EBn opwekt"
"1478","paard","1.1","paardenvlees"
"1479","paardenbrood","0.0",""
"1480","paardenmest","",""
"1481","paardenrookvlees","0.0",""
"1482","paardenvlees","1.0",""
"1483","paasbrood","1.0",""
"1484","padiekaf","1.0","kaf van padie (rijst)"
"1485","pak","B.1.0","polycyclische aromatische koolwaterstof"
"1486","pakijs","1.0",""
"1487","pakpapier","1.0",""
"1488","paling","1.1","paling als voedsel"
"1489","palingworst","1.0","worst van varkensspek"
"1490","palissanderhout","0.0",""
"1491","palladium","1.0","zilverwit metaal"
"1492","palm","1.1","hout van een palm"
"1493","palmhout","0.0",""
"1494","palmsuiker","0.0",""
"1495","paneermeel","1.0",""
"1496","panharing","0.0",""
"1497","pannenbier","",""
"1498","pap/PAP","A.1.0","vloeibaar of halfvloeibaar gerecht"
"1499","pap/PAP","A.2.0","op pap gelijkende brij"
"1500","papaja-ijs","0.0",""
"1501","papier","1.0",""
"1502","paprika","1.1","vruchtvlees van een paprika"
"1503","paprika","3.0","paprikapoeder"
"1504","paprikapoeder","1.0",""
"1505","parelhoen","1.2","vlees van de parelhoen"
"1506","parelmoer","1.0","glanzend materiaal uit een schelp"
"1507","parfait","1.0","soort ijsgerecht"
"1508","parfum","1.0",""
"1509","partydrug","1.0","drug voor tijdens het uitgaan"
"1510","parwahoning","1.0","honing van de parwaboom"
"1511","pasta","1.0","kneedbaar mengsel"
"1512","pasta","2.0","tandpasta"
"1513","pasta","3.0","chocoladepasta"
"1514","pasta","4.0","Italiaanse deegwaar"
"1515","pastei","1.1","<i>pastei</i> genoemd als stof"
"1516","pastei","1.2","smeerbare substantie"
"1517","patat","1.0","gerecht van gefrituurde aardappelstaafjes"
"1518","patentmeel","0.0",""
"1519","patersbier","1.0","abdijbier"
"1520","patrijs","1.1","vlees van patrijzen"
"1521","patroonpapier","0.0",""
"1522","peau de p\u00EAche","1.0","fluweelachtige katoenen stof"
"1523","pectine","1.0","geleivormende stof"
"1524","peen","1.1","<i>peen</i> als stofnaam of verzamelnaam"
"1525","peer","A.1.2","<i>peer</i> als stof"
"1526","peer","A.5.0","hout van de perenboom"
"1527","pek","1.0",""
"1528","pekelharing","0.0",""
"1529","pekelvlees","0.0",""
"1530","pekelwater","0.0",""
"1531","pemba","1.0","witte klei"
"1532","pens","4.0","orgaanvlees van de maag"
"1533","peper","1.0","(gemalen) peperkorrels"
"1534","peper","2.0","specerij van rode pepers e.d."
"1535","peper","5.0","met <i>peper</i> 1.0 bereid gerecht"
"1536","peperkoek","1.0","zoete, gekruide koek"
"1537","pepermunt","1.1","<i>pepermunt</i> als stofnaam"
"1538","pepermunt","1.2","pepermuntolie"
"1539","pepermuntthee","1.0","aftreksel van pepermuntbladeren"
"1540","pepernevel","1.0","pepperspray"
"1541","peperspray","1.0","spray met een peperextract"
"1542","pepperspray","1.0","spray met een peperextract"
"1543","peprewatra","1.0","dunne vissoep met pepers"
"1544","perelaar","1.1","perenhout"
"1545","perenhout","0.0",""
"1546","perensap","",""
"1547","perkamentpapier","0.0",""
"1548","pernambukhout","0.0",""
"1549","peroxide","1.0","zuurstofrijke scheikundige verbinding"
"1550","persad","1.0","zoet Hindoestaans gerecht"
"1551","persgas","0.0",""
"1552","perspex","1.0","plexiglas"
"1553","perswijn","1.0","wijn van geperste wijnmoer"
"1554","perzik","1.1","<i>perzik</i> als stof"
"1555","perzik","1.2","ingemaakte perzik"
"1556","pesto","1.0",""
"1557","peterselie","1.0","kruid met gekrulde of gladde blaadjes"
"1558","petjel","1.0","Javaans gerecht"
"1559","petroleum","1.0","kleurloos aardolieproduct"
"1560","petroleum","2.0","aardolie"
"1561","petroleumgas","0.0",""
"1562","PFOA","1.0","perfluoroctaanzuur"
"1563","pho","1.0","Vietnamese kruidige noedelsoep"
"1564","piccalilly","1.0","groentemengsel; saus"
"1565","pickles","1.0","bijgerecht"
"1566","pickles","2.0","piccalilly"
"1567","piepkuiken","1.1","piepkuikenvlees"
"1568","piepschuim","1.0","witte, schuimachtige kunststof"
"1569","pigmentpapier","0.0",""
"1570","pijlhout","0.0",""
"1571","pijlinktvis","1.1","vlees of gerecht van pijlinktvis"
"1572","pijlstaartinktvis","1.1","pijlstaartinktvis voor consumptie"
"1573","pijnhout","0.0",""
"1574","pijptabak","1.0",""
"1575","pils","1.0",""
"1576","pilsbier","0.0",""
"1577","pina colada","1.0","cocktail van witte rum"
"1578","pindakaas","1.0","pasta van gemalen pinda's"
"1579","pindasoep","0.0",""
"1580","piqu\u00E9","1.0","weefsel"
"1581","pisang","1.1","banaan als stofnaam"
"1582","pistache-ijs","0.0",""
"1583","pitjel","1.0","Javaans gerecht"
"1584","plaaster","1.0","gips"
"1585","plaaster","1.2","gipsverband"
"1586","plaaster","2.0","pleisterkalk"
"1587","pladijs","1.1","pladijs als consumptievis"
"1588","plakker","1.1","strookje dat postzegels plakt"
"1589","plaksel","1.0",""
"1590","plantenboter","0.0",""
"1591","plantensap","1.0",""
"1592","plaque","1.0","aanslag; afzetting"
"1593","plastic","A.1.0",""
"1594","plastiglomeraat","1.0","gesteente dat plastic bevat"
"1595","plattekaas","1.0","verse, zachte, witte kaas"
"1596","pleepapier","1.0","papier voor gebruik op de wc"
"1597","pleister","1.0","mengsel van gips en kalk"
"1598","pliss\u00E9","1.0","geplooid weefsel"
"1599","plofkip","1.1","kippenvlees van een plofkip"
"1600","plombi\u00E8re-ijs","0.0",""
"1601","pluimveemest","0.0",""
"1602","pluimveevlees","0.0",""
"1603","plumpudding","1.0",""
"1604","podosiri","1.1","drankje bereid uit de a\u00E7aibes"
"1605","poeder","1.0",""
"1606","poedermelk","0.0",""
"1607","poedersuiker","1.0","zeer fijn gemalen suiker"
"1608","poederzeep","1.0","waspoeder"
"1609","poelet","1.0","vlees in kleine brokjes"
"1610","poep","1.0",""
"1611","pok\u00E9bowl","1.0","Hawa\u00EFaans gerecht met rauwe vis"
"1612","pokhout","1.0",""
"1613","polderwater","0.0",""
"1614","polijstpapier","0.0",""
"1615","pollak","1.1","pollak als voedsel"
"1616","pollen","1.0","stuifmeel"
"1617","polyamide","1.0","nylon"
"1618","polyether","1.0","polymeer met meerdere ethergroepen"
"1619","polyether","2.0","kunststof die op schuimrubber lijkt"
"1620","pom","1.0","Surinaamse ovenschotel"
"1621","POME","1.0","afvalwater bij palmolieproductie"
"1622","pompelmoes","1.1","vruchtvlees van pompelmoes"
"1623","pompoen","1.0","grote, oranje, eetbare vrucht"
"1624","pomtayer","1.0","tropisch knolgewas gebruikt in pom"
"1625","poolijs","1.0",""
"1626","poolvos","2.0","bont van de poolvos"
"1627","poon","1.1","poon als voedsel"
"1628","populierenhout","0.0",""
"1629","pornstarmartini","1.0","cocktail van passievrucht, vanillewodka en eiwit"
"1630","porselein","1.0",""
"1631","portwijn","1.0","versterkte wijn uit Portugal"
"1632","potas","1.0",""
"1633","pottenschuur","1.0","schuurmiddel voor potten"
"1634","powerdrink","1.1","energiedrank als stofnaam"
"1635","prasaad","1.0","zoet Hindoestaans gerecht"
"1636","prednison","1.0","bijnierschorshormoon"
"1637","prei","1.0","groente uit de lookfamilie"
"1638","priklimonade","1.0","koolzuurhoudende limonade"
"1639","prikwater","0.0",""
"1640","primeurwijn","1.0","jonge wijn, kort na de oogst verkocht"
"1641","proceswater","1.0",""
"1642","propaangas","0.0",""
"1643","prosecco","2.0","mousserende Italiaanse wijn"
"1644","pruimenhout","0.0",""
"1645","pruimenjam","0.0",""
"1646","pruimensap","",""
"1647","pruimtabak","1.0",""
"1648","puberteitsremmer","1.0","middel dat lichamelijke puberteit vertraagt"
"1649","pudding","1.0","zoet nagerecht"
"1650","pudding","2.0","broodpudding"
"1651","puddingpoeder","",""
"1652","puf","3.0","ondermaatse vis"
"1653","punch","1.0",""
"1654","puree","1.0","fijngestampt of doorgestoken voedsel"
"1655","puree","1.1","fijngestampte of doorgestoken aardappelen"
"1656","purgeerpoeder","",""
"1657","purperhart","2.0","tropische paarse houtsoort"
"1658","putwater","1.0",""
"1659","qat","1.0",""
"1660","quinoa","2.0","eetbaar zaad van de quinoa"
"1661","quorn","1.0","vleesvervangend voedingsmiddel"
"1662","rabarber","3.0","moes van rabarberstelen"
"1663","radijs","1.1","<i>radijs</i> als stof"
"1664","ragout","1.0","gestoofd gerecht"
"1665","ragout","1.1","soort ragout"
"1666","rammenas","1.0","eetbare knol van een bolgewas"
"1667","ranja \u00AE","1.0","aanmaaklimonade met sinaasappelsmaak"
"1668","ranja \u00AE","2.0","aanmaaklimonade"
"1669","rapedrug","1.0","daterapedrug"
"1670","rauwkost","1.0","rauwe groenten"
"1671","reagens","1.0","reageermiddel"
"1672","ree","1.1","vlees van ree\u00EBn"
"1673","reebok","1.1","vlees van reebokken"
"1674","reformvoeding","1.0",""
"1675","regenboogforel","1.2","regenboogforel als voedsel"
"1676","regenwater","1.0",""
"1677","remover","1.0","reinigingsmiddel voor make-up"
"1678","remover","2.0","reinigingsmiddel"
"1679","rendier","1.1","rendiervlees"
"1680","renure","1.0","teruggewonnen stikstof uit mest"
"1681","reptiel","1.1","leder van reptielen"
"1682","resthout","1.0",""
"1683","rettich","1.1","als groentenaam"
"1684","reukwater","1.0",""
"1685","rh\u00F4newijn","1.0","wijn uit de Rh\u00F4nestreek"
"1686","riesling","2.0","wijn van de rieslingdruif"
"1687","rietsuiker","1.0",""
"1688","rijnlander/Rijnlander","6.0","soort wijn"
"1689","Rijnwater","1.0","water van de rivier de Rijn"
"1690","rijnwijn","1.0","wijn uit de Rijnstreek"
"1691","rijshout","0.0",""
"1692","rijst","2.0","zaadkorrels van de rijstplant"
"1693","rijstemeel","",""
"1694","rijstepap","1.0","zoet gerecht op basis van rijst"
"1695","rijstewater","",""
"1696","rijstmeel","",""
"1697","rijstpap","1.0",""
"1698","rijstwater","",""
"1699","rijstwijn","1.0","alcoholische drank van rijst"
"1700","rioolgas","0.0",""
"1701","rioolwater","1.0",""
"1702","ripspapier","0.0",""
"1703","risotto","1.0","rondkorrelige rijst"
"1704","rivierkreeft","1.1","rivierkreeft als voedsel"
"1705","roest","1.0","bruine aanslag"
"1706","roest","2.1","papierschimmel"
"1707","roet","1.0",""
"1708","rog","1.1","rog als voedsel"
"1709","roggebrood","1.0","brood gemaakt van rogge"
"1710","rollade","1.1","als stofnaam"
"1711","roodkoper","1.0","roodachtig bruin koper"
"1712","roofing","1.0","dakbedekkingsmateriaal"
"1713","rook","1.0",""
"1714","rookgas","1.0",""
"1715","rooktabak","0.0",""
"1716","rookvlees","1.0",""
"1717","room","1.0","dikvloeibaar, geelwit zuivelproduct"
"1718","room","2.0","mengsel van room of melk"
"1719","roomboter","1.0","gekarnde room van melk"
"1720","roomijs","1.0",""
"1721","roomkaas","1.0",""
"1722","roquefort","1.0","Franse schimmelkaas"
"1723","ros/ROS","B.1.0","rosbief"
"1724","rosbief","1.0","mager rundvlees"
"1725","ros\u00E9","1.0","roze wijn"
"1726","roti","1.0","Hindoestaans gerecht"
"1727","rotssteen","1.0",""
"1728","rotswol","0.0",""
"1729","rozenhout","1.0",""
"1730","rozenwater","1.0",""
"1731","ruggenmergsvocht","0.0",""
"1732","ruitjespapier","1.0",""
"1733","rulijs","0.0",""
"1734","rund","1.1","rundsvlees"
"1735","runderbouillon","0.0",""
"1736","rundergehakt","1.0","gehakt van rundsvlees"
"1737","runderrollade","0.0",""
"1738","rundertong","1.1","vlees van rundertongen"
"1739","rundstong","1.1","vlees van rundstongen"
"1740","rundvlees","1.0","vlees van runderen"
"1741","rusty nail","1.0","cocktail van scotch whisky en drambuie"
"1742","rvs","",""
"1743","sabel","4.0","bont van de sabelmarter"
"1744","saffier","A.1.0",""
"1745","saffier","",""
"1746","saffraanpoeder","0.0",""
"1747","sagomeel","0.0",""
"1748","Saharastof","1.0","fijn stof afkomstig uit de Sahara"
"1749","Saharazand","1.0","zand in de Saharawoestijn"
"1750","Saharazand","2.0","fijn stof afkomstig uit de Sahara"
"1751","sake","1.0","Japanse rijstwijn"
"1752","saliemelk","0.0",""
"1753","salpeter","1.0","zout van salpeterzuur"
"1754","salpeter","2.0","muuruitslag"
"1755","sambal","",""
"1756","sandelhout","1.0",""
"1757","sangria","1.0","Spaanse drank van rode wijn"
"1758","saoto","1.0","pittige Javaanse soep"
"1759","saotosoep","1.0","pittige Javaanse soep"
"1760","sap","1.0",""
"1761","sardien","1.1","sardien als voedsel"
"1762","sardine","1.1","sardine als voedsel"
"1763","saus","1.0","dikke, smakelijke vloeistof"
"1764","saus","2.0","muurverf"
"1765","schaafijs","1.0",""
"1766","schaap","1.2","schaap als voedsel"
"1767","schapenboter","0.0",""
"1768","schapenkaas","1.0","kaas die gemaakt is van schapenmelk"
"1769","schapenmelk","0.0",""
"1770","schapenvet","0.0",""
"1771","schapenvlees","1.0",""
"1772","schapenwol","1.0",""
"1773","scharrebier","1.0","dun, schraal bier"
"1774","scharrelvlees","0.0",""
"1775","scheepsbeschuit","0.0",""
"1776","scheepsdiesel","0.0",""
"1777","scheerwater","0.0",""
"1778","schelvis","1.1","schelvis als consumptievis"
"1779","schepijs","1.0","vast, schepbaar consumptie-ijs"
"1780","scheurlinnen","1.0",""
"1781","scheurpapier","0.0",""
"1782","schildpad","1.3","schildpadhuid als materiaal"
"1783","schildpaddensoep","",""
"1784","schildpadsoep","",""
"1785","schimmel","2.0","uitslag bij bederf"
"1786","schnaps","1.0","gedistilleerde drank"
"1787","schnitzel","1.0","dun lapje vlees"
"1788","schokbeton","0.0",""
"1789","schol","1.1","schol als consumptievis"
"1790","schoolmelk","1.0",""
"1791","schoonmaker","1.2","zuiverende stof"
"1792","schrijfpapier","0.0",""
"1793","schrikdraad","1.0",""
"1794","schrikpoeder","",""
"1795","schuim","1.0","luchtige vloeistof of vaste stof"
"1796","schuim","1.2","<i>schuim</i> dat onzuiverheden bevat"
"1797","schuim","3.0","luchtig gebak"
"1798","schuimbad","3.0","badschuim"
"1799","schuimwijn","1.0","mousserende wijn"
"1800","schuurpapier","1.0",""
"1801","schuurpoeder","0.0",""
"1802","screwdriver","1.0","cocktail van wodka"
"1803","scroppino","1.0","koel drankje van ijs en alcohol"
"1804","secondelijm","1.0","sneldrogende, sterke lijm"
"1805","sekt","1.0","mousserende wijn uit Duitsland"
"1806","selder","2.0","selderijgroente"
"1807","selderiezout","1.0","zout met een selderiesmaak"
"1808","seldersoep","0.0",""
"1809","semaglutide","1.0","medicijn bij diabetes"
"1810","sepia","2.0","bruinzwarte kleurstof"
"1811","sesam","1.1","sesamzaad"
"1812","shampoo","1.0",""
"1813","shandy","1.0","frisdrank met bier"
"1814","siccatief","0.0",""
"1815","siciliaan/Siciliaan","3.0","Siciliaanse wijn"
"1816","sigarenas","1.0","as van een sigaar"
"1817","sigarendamp","1.0","damp door een of meer sigaren"
"1818","sigarenrook","1.0","rook van een of meer sigaren"
"1819","sigarettenpapier","0.0",""
"1820","sigarettenrook","1.0","rook van een sigaret of sigaretten"
"1821","sigarettentabak","0.0",""
"1822","silex","1.0","vuursteen"
"1823","silicaat","1.0","kiezelzuur zout"
"1824","silicaat","2.0","mineraal met siliciumdioxide"
"1825","sinaasappel","1.1","sinaasappelolie"
"1826","sinaasappelrasp","1.0","geraspte sinaasappelschil"
"1827","sinaasappelsap","1.0","vers vruchtensap"
"1828","sinaasappelsap","1.1","vruchtensap van concentraat"
"1829","sinas","1.0","sinaasappellimonade"
"1830","sinterklaaspapier","",""
"1831","siroop","1.0","vloeibaar geneesmiddel"
"1832","siroop","2.0","limonadesiroop"
"1833","siroop","2.2","limonade van siroop"
"1834","siroop","3.0","stroop"
"1835","sitspapier","0.0",""
"1836","skai","1.0","kunstleer"
"1837","skunk","1.0","nederwiet"
"1838","sla","2.0","groente die bestaat uit sla"
"1839","slaafchocolade","1.0","chocola gemaakt door slaafgemaakten"
"1840","slaappoeder","",""
"1841","slagroom","1.0","room die geklopt kan worden"
"1842","slagroom","1.1","room uit een spuitbus"
"1843","slak/slakken","B.1.0","harde verbrandingsrest"
"1844","slak/slakken","B.1.1","restproduct tijdens lassen"
"1845","slakkenmeel","0.0",""
"1846","slangenhout","1.0",""
"1847","slangenleer","1.0","leer van slangenhuid"
"1848","slaolie","1.0","plantaardige olie"
"1849","slijk","1.0","natte, kleverige, glibberige grond"
"1850","slijm","1.0",""
"1851","slijpmeel","1.0",""
"1852","slijppoeder","",""
"1853","sliptong","1.1","sliptong als voedsel"
"1854","sloophout","1.0",""
"1855","slootwater","1.0","water in of uit een sloot"
"1856","slootwater","2.0","slappe, smakeloze of vieze drank"
"1857","slush","1.0","papperige sneeuw"
"1858","slush","2.0","bevroren drankje van water en siroop"
"1859","slushie","1.0","bevroren drankje van water en siroop"
"1860","slushpuppie \u00AE","1.0","bevroren drankje van water en siroop"
"1861","smaakjesthee","1.0","thee met een smaakje"
"1862","smaakmaker","5.0","smaakgevend ingredi\u00EBnt"
"1863","smaakversterker","",""
"1864","smartdrug","1.0","geneesmiddel dat de hersenen stimuleert"
"1865","smeerkaas","1.0","smeerbare kaas als broodbeleg"
"1866","smegma","1.0","afscheiding"
"1867","smelt","2.0","gesmolten massa"
"1868","smeltwater","1.0","water dat door smelting ontstaat"
"1869","smog","1.0",""
"1870","smook","1.0","dikke rook of damp"
"1871","smoor","1.0","mist; nevel"
"1872","smoor","2.0","rook"
"1873","snapper","1.1","rode snapper als voedsel"
"1874","sneeuw","1.0",""
"1875","sneeuwwater","0.0",""
"1876","snip","A.1.1","snip als voedsel"
"1877","snoek","1.1","snoek als voedsel"
"1878","snoekbaars","1.1","snoekbaars als voedsel"
"1879","snoep","1.0","lekkernij op basis van suiker"
"1880","snoep","3.0","lekkernij voor huisdieren"
"1881","snot","1.0","neusslijm"
"1882","snot","2.0","snotachtige substantie"
"1883","snot","3.0","dierenziekte"
"1884","snuiftabak","0.0",""
"1885","snus","1.0","zuigtabak"
"1886","sodabi","1.0","drank uit palmwijn"
"1887","sodawater","1.0",""
"1888","soep","1.0","vloeibaar gerecht"
"1889","soep","1.1","soort soep"
"1890","soepvlees","0.0",""
"1891","softdrink","1.1","softdrink als stof"
"1892","softijs","1.0","spuitbaar, luchtig consumptie-ijs"
"1893","sojakaas","1.0","product van sojamelk"
"1894","sojameel","0.0",""
"1895","sojamelk","1.0","melkachtige drank van sojabonen en water"
"1896","sojavlees","0.0",""
"1897","sol","",""
"1898","soldeerwater","0.0",""
"1899","solvent","B.1.1","solvent beschouwd als stof"
"1900","sop","1.0",""
"1901","sorbet","2.0","ijs op basis van vruchtenpuree"
"1902","sorbetijs","1.0","consumptie-ijs op basis van vruchtenpuree"
"1903","sorbitol","1.0","chemische suikervervangende zoetstof"
"1904","souffl\u00E9","1.1","als stofnaam"
"1905","sour cream","1.0","zure room"
"1906","spa \u00AE/spa/Spa","1.0","mineraalwater"
"1907","spaanplaat","1.0",""
"1908","spaanplaatgas","0.0",""
"1909","Spaanse vlieg","2.0","lustopwekkend keverpoeder"
"1910","spaghetti","1.0","lange slierten Italiaanse pasta"
"1911","spanjaard/Spanjaard","3.0","Spaanse wijn"
"1912","sparrenhout","0.0",""
"1913","spawater","0.0",""
"1914","speciaalbier","1.0","bijzonder bier"
"1915","speculaas","1.0","gekruide bruine koek"
"1916","speculaas","2.0","peperkoekachtige koek"
"1917","speculoos","1.0","gebakken bruine koek"
"1918","speculoos","3.0","pasta van <i>speculoos</i>"
"1919","speeksel","1.0",""
"1920","speenvarken","1.1","vlees van een speenvarken"
"1921","spek","1.0","varkensspek"
"1922","spek","1.1","walvisspek"
"1923","spek","1.2","onderhuids vetweefsel bij mensen"
"1924","spek","2.0","luchtig suikerwerk"
"1925","spelt","2.0","grove tarwe"
"1926","spiering","1.1","spiering als consumptievis"
"1927","spiering","2.0","nekstuk van een varken"
"1928","spiersuiker","0.0",""
"1929","spiervlees","0.0",""
"1930","spijs","3.0","kneedbaar mengsel als vulling"
"1931","spijs","4.0","kneedbaar mengsel als lokaas"
