"resultNumber","lemma","senseNumber","snippet"
"4129","duiventil","1.0","hok om duiven in te kweken"
"4130","duiventil","2.0","plaats waar men komt en gaat"
"4131","duiventoren","1.0","toren die dienstdoet als duivenhok"
"4132","duizendpoot","2.1","apparaat met veel functies"
"4133","dukaat","1.0","historische gouden munt"
"4134","dumbphone","1.0","mobieltje met weinig mogelijkheden"
"4135","dumdumkogel","0.0",""
"4136","dummy","1.0",""
"4137","dump","2.1","stortplaats"
"4138","dump","3.0","onprettige plek"
"4139","dump","4.0","digitale kopie"
"4140","dumpschip","0.0",""
"4141","dundoek","1.0",""
"4142","dundrukpapier","0.0",""
"4143","dunschiller","1.0",""
"4144","duofiets","1.0","fiets voor twee personen"
"4145","duoscoot","1.0","tweepersoonsscootmobiel"
"4146","duoscootmobiel","1.0","tweepersoonsscootmobiel"
"4147","duo-wc","1.0","twee wc-potten naast elkaar"
"4148","duozitting","1.0",""
"4149","duplexwoning","1.0",""
"4150","duplicaat","1.0","kopie van een tekst of document"
"4151","duplicaat","1.1","kopie van iets of iemand anders"
"4152","duplicaat","2.0","dubbel exemplaar in een verzameling"
"4153","duplolamp","1.0",""
"4154","durag","1.0","lap stof die het haar beschermt"
"4155","duster","1.0","ochtendjas"
"4156","duwbak","1.0","geduwde drijvende container"
"4157","duwboot","1.0","boot voor de duwvaart"
"4158","duwer","5.0","voorwerp waarmee je iets duwt"
"4159","duwer","6.0","duwgrasmaaier"
"4160","duwer","7.0","iets wat aandrijft door te duwen"
"4161","duwstel","1.0","duwboot met duwbakken"
"4162","dvd-recorder","0.0",""
"4163","dvd-schrijver","1.0","dvd-brander"
"4164","dvd-speler","",""
"4165","dwangbuis","1.0",""
"4166","dwarrelwind","0.0",""
"4167","dwarsbalk","1.0",""
"4168","dwarsbeuk","1.0",""
"4169","dwarsfluit","1.0","fluit die men dwars bespeelt"
"4170","dwarshelling","1.0",""
"4171","dwarsschip","0.0",""
"4172","dweil","1.0","lap voor de vloer"
"4173","dweil","4.0","voertuig met slechte wegligging"
"4174","dweilorkest","1.0","carnavaleske blaaskapel"
"4175","dweilwagen","0.0",""
"4176","dwerg","3.0","klein dier of kleine plant"
"4177","dwerg","4.0","iets wat klein is"
"4178","dwerg","5.0","dwergplaneet"
"4179","dwerg","6.0","dwergster"
"4180","dynamo","1.0",""
"4181","dyogofles","0.0",""
"4182","earl grey","1.1","portie earl grey"
"4183","eau-de-colognefles","0.0",""
"4184","e-auto","1.0","elektrische auto"
"4185","e-bakfiets","1.0","elektrische bakfiets voor goederenvervoer"
"4186","e-bakfiets","2.0","elektrische bakfiets voor kindervervoer"
"4187","ebdeur","1.0",""
"4188","e-bike","1.0","elektrisch aangedreven fiets"
"4189","e-boek","1.0","elektronisch boek"
"4190","ebolavirus","1.0","virus dat ebola veroorzaakt"
"4191","e-bom","1.0",""
"4192","e-book","1.0","elektronisch boek"
"4193","e-bromfiets","1.0","elektrische bromfiets"
"4194","e-brommer","1.0","elektrische bromfiets"
"4195","e-brommobiel","1.0","e-autootje met bromfietsstatus"
"4196","ebstroom","0.0",""
"4197","ebtl","1.0","extra begeleiding en toezichtlocatie"
"4198","e-bus","1.0","elektrische bus"
"4199","ECB/ecb","B.1.0","ethyleencopolymeerbitumen"
"4200","echoput","1.0",""
"4201","eclair","1.0","langwerpige soes"
"4202","ecocheque","1.0","cheque voor ecologische producten en diensten"
"4203","ecoduct","1.0","oversteekplaats voor wild"
"4204","ecoduiker","1.0","faunatunnel"
"4205","ecolabel","1.0","keurmerk dat milieuvriendelijkheid aangeeft"
"4206","economenblad","0.0",""
"4207","economenvakblad","0.0",""
"4208","ecoraster","1.0","raster dat wild van de weg houdt"
"4209","ecoroman","1.0","roman over milieuproblematiek"
"4210","ecothriller","1.0","thriller over het milieu"
"4211","ecotunnel","1.0","passage voor wilde dieren"
"4212","ecoviaduct","1.0","ecoduct"
"4213","ecowasbal","1.0","wasbal met keramische korrels"
"4214","ecru","1.0","gebroken witte kleur"
"4215","Edammer/edammer","2.1","Edammer kaasbol"
"4216","Edammer kaas","2.0","kaasbol uit Edam"
"4217","e-deelbakfiets","1.0","gedeelde elektrische bakfiets"
"4218","edelsteen","1.0",""
"4219","edict","1.0","uitgevaardigd besluit"
"4220","Edison","0.0",""
"4221","editie","1.0",""
"4222","eelt","1.0",""
"4223","eeltknobbel","1.0",""
"4224","eeltlaag","1.0",""
"4225","een","",""
"4226","eenbaansweg","0.0",""
"4227","eend","1.2","eend als voedsel"
"4228","eend","2.0","Citro\u00EBn van 2pk"
"4229","eendenborst","1.0",""
"4230","eendenei","",""
"4231","eendenkooi","1.0","vanginrichting voor wilde eenden"
"4232","eendenvijver","1.0",""
"4233","eendje","1.1","voorstelling van een eend"
"4234","eendje","2.0","Citro\u00EBn van 2pk"
"4235","eendvliegtuig","1.0","vliegtuig met canardvleugels"
"4236","eeneuromunt","",""
"4237","eeneurostuk","",""
"4238","eengezinshuis","",""
"4239","eengezinswoning","1.0","huis voor een gezin"
"4240","eenheidsdiploma","0.0",""
"4241","eenhoorn/Eenhoorn","2.0","sterrenbeeld aan de hemelequator"
"4242","eenkamerwoning","1.0",""
"4243","eenliterauto","1.0","zeer zuinige auto"
"4244","eenliterwagen","1.0","eenliterauto"
"4245","eenmanstijdschrift","0.0",""
"4246","eenpersoonsbed","1.0",""
"4247","eenpersoonskamer","1.0",""
"4248","eenpersoonstaxi","1.0",""
"4249","eenrichtingsweg","0.0",""
"4250","eensteensmuur","1.0",""
"4251","eerbewijs","1.0",""
"4252","eerstehulppost","1.0",""
"4253","eest","1.0","droogvloer"
"4254","eetappel","1.0","handappel"
"4255","eetappel","2.0","appelboom met handappels"
"4256","eetappelsien","1.0","sinaasappel om te eten"
"4257","eetgelegenheid","1.0",""
"4258","eethuis","1.0",""
"4259","eetkamer","1.0",""
"4260","eetlepel","1.0","lepel voor soep of vla"
"4261","eetplaats","1.0","plaats om te eten"
"4262","eetplaats","2.0","eethoek"
"4263","eetplaats","3.0","zitplaats in een restaurant"
"4264","eettent","1.0",""
"4265","eetzaal","1.0",""
"4266","effect","3.0","waardepapier"
"4267","e-fiets","1.0","elektrische fiets"
"4268","egelasiel","0.0",""
"4269","egelstelling","1.0",""
"4270","egodocument","1.0",""
"4271","egoglossy","1.0","tijdschrift(nummer) rond een bekend persoon"
"4272","EHBO","2.0","EHBO-post"
"4273","EHBO-diploma","1.0","diploma voor EHBO"
"4274","EHBO-kaart","1.0","kaart met gegevens voor eerste hulp"
"4275","EHBO-koffer","1.0","koffer met EHBO-hulpmiddelen"
"4276","EHBO-post","1.0","eerstehulppost bij ongelukken"
"4277","ei","A.1.0","vrouwelijke geslachtscel"
"4278","ei","A.2.0","kippenei; vogelei; schildpadei"
"4279","ei","A.2.2","gerecht met eieren"
"4280","ei","A.3.0","eivormig voorwerp of namaakei"
"4281","ei","B.1.0","ei-klank"
"4282","ei","B.2.0","lettercombinatie van e en i"
"4283","eicel","1.0",""
"4284","eidooier","",""
"4285","eierdooier","",""
"4286","eierdop","1.0",""
"4287","eierdopje","1.0","bekertje voor een ei"
"4288","eierdopje","1.1","eierdopje als maat"
"4289","eierhal","0.0",""
"4290","eierkoek","1.0","grote, ronde, zachte koek"
"4291","eierkoek","2.0","omelet"
"4292","eierlepel","0.0",""
"4293","eiermarkt","1.0",""
"4294","eierplant","1.0","aubergine"
"4295","eierrek","1.0",""
"4296","eiersalade","1.0","salade van eieren"
"4297","eierschaal","1.0",""
"4298","eierschelp","1.0","eierschaal"
"4299","eierstok","1.0",""
"4300","eierwekker","0.0",""
"4301","eigeel","2.0","gele kleur"
"4302","eigendomsbeker","1.0","gewonnen beker om te houden"
"4303","eigendomsbewijs","1.0",""
"4304","eihoofd","0.0",""
"4305","eikenblad","1.0",""
"4306","eiland","1.0",""
"4307","eileider","1.0",""
"4308","eind","",""
"4309","eindakkoord","0.0",""
"4310","einddiploma","1.0",""
"4311","eindereeks","2.0","winkelrestant"
"4312","eindereeks","2.1","coupon"
"4313","eindexamenwerk","0.0",""
"4314","eindpaal","0.0",""
"4315","eindproduct","1.0",""
"4316","eindrapport","1.0",""
"4317","eindspelstudie","1.0","studie van schaak- of dameindspel"
"4318","eindverhandeling","0.0",""
"4319","eindwerk","1.0",""
"4320","eischaal","1.0",""
"4321","eitje","1.0","vrouwelijke geslachtscel"
"4322","eitje","2.0","kippenei of vogelei"
"4323","eitje","3.0","chocolade-eitje"
"4324","eivlies","0.0",""
"4325","eiwit","1.1","hoeveelheid <i>eiwit</i>"
"4326","eiwit","2.0","prote\u00EFne"
"4327","eiwitproduct","1.0","product met eiwit"
"4328","eksternest","0.0",""
"4329","eksteroog","1.0",""
"4330","elektriciteitscentrale","1.0","installatie voor elektriciteit"
"4331","elektriciteitsdraad","1.0",""
"4332","elektriciteitskabel","1.0",""
"4333","elektriciteitsleiding","1.0",""
"4334","elektriciteitsmast","1.0",""
"4335","elektriciteitspaal","0.0",""
"4336","elektriciteitssnoer","0.0",""
"4337","elektrische piano","1.0","elektrisch mechanisch klavierinstrument"
"4338","elektriseermachine","0.0",""
"4339","elektrofiets","1.0",""
"4340","elektromotor","1.0","motor die werkt op elektriciteit"
"4341","elektronenbundel","0.0",""
"4342","elektronenkanon","0.0",""
"4343","elektronenstroom","0.0",""
"4344","elektronicaproduct","0.0",""
"4345","elektronicawinkel","1.1","gebouw van een elektronicawinkel"
"4346","elektronicazaak","1.1","gebouw van een elektronicazaak"
"4347","elektronische sigaret","1.0","elektronisch rookapparaatje"
"4348","elektropeuk","1.0","elektronisch rookapparaatje"
"4349","elektrostok","1.0",""
"4350","element","1.0",""
"4351","elevator","1.0","inrichting om goederen te verplaatsen"
"4352","elf","",""
"4353","Elfstedenhotel","1.0","hotel voor deelnemers aan de Elfstedentocht"
"4354","Elfstedenkruisje","1.0","herinneringskruisje van de Elfstedentocht"
"4355","Elfstedenstad","1.0","stad op de route van de Elfstedentocht"
"4356","elleboog","1.0","gewricht en deel van de arm"
"4357","elleboog","1.1","elleboogstoot"
"4358","elleboog","2.0","deel van een mouw"
"4359","elleboog","3.0","hoek in de vorm van een elleboog"
"4360","elleboog","3.1","hoekvormig verbindingsstuk"
"4361","ellepijp","0.0",""
"4362","Elzasser/elzasser","2.0","wijn uit de Elzas"
"4363","elzenkatje","1.0","katje van de els"
"4364","e-mailbericht","1.0",""
"4365","emancipatieprijs","0.0",""
"4366","emblema","1.0","zinnebeeldige voorstelling"
"4367","emblematabundel","0.0",""
"4368","embryo","1.0",""
"4369","emmer","1.0",""
"4370","emoji","1.0","Japans emoticon"
"4371","emoticon","1.0","symbool dat emotie weergeeft"
"4372","e-motor","1.0","elektrische motorfiets"
"4373","e-motorfiets","1.0","elektrische motorfiets"
"4374","e-motorscooter","1.0","elektrische motorfiets in scooteruitvoering"
"4375","encyclopedie","1.0",""
"4376","endoscoop","1.0","medisch kijkinstrument"
"4377","endotheelcel","1.0",""
"4378","energiedrank","1.1","soort energiedrank"
"4379","energiedrankje","1.0","soort of merk energiedrank"
"4380","energiedrankje","2.0","glas, blikje of flesje energiedrank"
"4381","energielabel","1.0","informatielabel over energieverbruik"
"4382","energielogo","1.0","logo met de voedingswaarde"
"4383","energienota","1.0",""
"4384","energierapport","0.0",""
"4385","energierekening","1.0",""
"4386","energie-uit-afvalcentrale","1.0","centrale die energie produceert uit afval"
"4387","engelenhaar","1.0",""
"4388","engelsebol","1.0","cake met veel eieren"
"4389","engelwortel","1.0",""
"4390","engte","1.0",""
"4391","enkel","A.1.0",""
"4392","enkelband","1.0",""
"4393","enkelgewricht","1.0",""
"4394","enkelkous","0.0",""
"4395","enkelspoor","1.0","een spoor met \u00E9\u00E9n stel rails"
"4396","enkeltje","1.0","kaartje voor een enkele reis"
"4397","enkeltje","2.0","kleine enkel"
"4398","enqu\u00EAteformulier","1.0",""
"4399","enter","1.1","entertoets"
"4400","enterbijl","0.0",""
"4401","enterhaak","0.0",""
"4402","entrecote","2.0","stuk rundvlees uit het tussenribstuk"
"4403","entree","1.0",""
"4404","entreebewijs","1.0",""
"4405","entreebiljet","0.0",""
"4406","entreehal","1.0",""
"4407","entreekaart","1.0",""
"4408","entremets","1.0","tussengerecht"
"4409","entremets","1.1","iets wat tussendoor aan de orde komt"
"4410","entremets","2.0","nagerecht in <i>entremets de douceur</i>"
"4411","entrepot","1.0","opslagplaats van de douane"
"4412","entrepot","2.0","pakhuis"
"4413","envelop","",""
"4414","enveloppe","",""
"4415","enveloptas","1.0","clutch"
"4416","e-peritief","2.0","aperitief gedronken bij videobelbijeenkomst"
"4417","e-peuk","1.0","elektronisch rookapparaatje"
"4418","epigram","1.0","zeer kort gedicht"
"4419","epitheel","1.0","dekweefsel"
"4420","eponiemenwoordenboek","0.0",""
"4421","ereboog","1.0",""
"4422","erectiepil","1.0","erectiebevorderende pil"
"4423","erekrans","0.0",""
"4424","erekruis","0.0",""
"4425","erelint","0.0",""
"4426","eremedaille","1.0",""
"4427","erepenning","1.0",""
"4428","ereplak","1.0","medaille"
"4429","erepodium","1.0",""
"4430","ereprijs","1.0",""
"4431","eretribune","1.0",""
"4432","erf","1.0",""
"4433","erfafscheiding","1.0",""
"4434","erfenis","1.0",""
"4435","erfhuis","0.0",""
"4436","erfkraan","1.0","gemeenschappelijke kraan op een erf"
"4437","erflating","1.0",""
"4438","erfstuk","1.0",""
"4439","erfwoning","1.0","woning op een erf"
"4440","erkerraam","1.0",""
"4441","ervaringsbewijs","1.0","bewijs van werkervaring en vakbekwaamheid"
"4442","ervaringstuin","1.0","belevingstuin"
"4443","erwt","1.0","kleine, bolronde groente"
"4444","erwt","1.1","geheel van peul en de erwten erin"
"4445","erwt","2.0","klein, bolrond voorwerp"
"4446","erwtensoep","1.0",""
"4447","erytrocyt","1.0","rode bloedcel"
"4448","escalope","1.0","dunne lap vlees e.d."
"4449","e-scooter","1.0","elektrische scooter"
"4450","e-sigaret","1.0","elektronisch rookapparaatje"
"4451","Eskimohut","0.0",""
"4452","ESMA/esma","2.0","espresso-martini"
"4453","e-snorfiets","1.0","elektrische snorfiets"
"4454","espadrille","1.0","schoen met touwzool"
"4455","espenblad","1.0",""
"4456","esplanade","1.0","groot voorplein"
"4457","espresso","1.1","soort espresso"
"4458","espresso","1.2","portie espresso"
"4459","espressoapparaat","0.0",""
"4460","espressokoffie","1.1","portie espressokoffie"
"4461","espressomachine","0.0",""
"4462","espresso-martini","1.0","cocktail van espresso, koffielikeur en wodka"
"4463","essaybundel","1.0",""
"4464","essayprijs","0.0",""
"4465","e-step","1.0","elektrische step"
"4466","etagewoning","1.0",""
"4467","etalage","1.0",""
"4468","etalagepop","1.0",""
"4469","etalageraam","1.0",""
"4470","etalageruit","1.0",""
"4471","etensbak","0.0",""
"4472","etensrest","1.0",""
"4473","eter","3.1","iets wat eet"
"4474","ethernetkaart","0.0",""
"4475","ethernetkabel","1.0",""
"4476","ethica","1.1","ethicaboek"
"4477","etiket","1.0",""
"4478","etiquetteboek","1.0",""
"4479","ets","2.0","ge\u00EBtste plaat"
"4480","ets","3.0","afdruk van een ge\u00EBtste plaat"
"4481","etsgrond","1.0","substantie waarin men etst"
"4482","etsnaald","1.0","scherpe stift om te etsen"
"4483","etspers","1.0","pers die etsen afdrukt"
"4484","etsplaat","1.0","ge\u00EBtste plaat"
"4485","ettergezwel","0.0",""
"4486","etui","1.0",""
"4487","eufonium","1.0","koperen blaasinstrument"
"4488","EU-hoofdstad","1.0",""
"4489","euro","1.2","euromuntstuk"
"4490","eurocent","1.1","muntstuk van \u00E9\u00E9n eurocent"
"4491","eurofles","0.0",""
"4492","eurogebied","1.0","eurozone"
"4493","Europa-akkoord","1.0",""
"4494","euroverpakking","0.0",""
"4495","euthanasiekliniek","0.0",""
"4496","euthanasiepil","1.0","pil om euthanasie mee te plegen"
"4497","euthanasieverklaring","1.0","verklaring met toestemming voor euthanasie"
"4498","euthanasiewet","1.0","wet met betrekking tot euthanasie"
"4499","evacuatiebevel","0.0",""
"4500","evakostuum","1.0","(&quot;kostuum&quot; van het) naakte vrouwenlichaam"
"4501","evakostuum","2.0","pak dat een naakte vrouw voorstelt"
"4502","evaluatieformulier","0.0",""
"4503","evaluatienota","0.0",""
"4504","evaluatierapport","1.0",""
"4505","evangelieboek","1.0",""
"4506","evenementenbier","1.0","bier met weinig alcohol"
"4507","evenementenhal","1.0",""
"4508","evenemententerrein","1.0",""
"4509","evenwichtsbalk","1.0",""
"4510","evenwichtsorgaan","1.0",""
"4511","ever","2.0","platbodem met zijzwaarden"
"4512","e-wagen","1.0","elektrische auto"
"4513","e-wagen","2.0","elektrische bestelwagen of kar"
"4514","examenwerk","0.0",""
"4515","examenzaal","0.0",""
"4516","excrement","1.0","uitwerpselen"
"4517","excuusbrief","1.0","brief waarin men zijn excuus maakt"
"4518","exemplaar","1.0",""
"4519","exercitieterrein","1.0",""
"4520","exhaustpijp","1.0",""
"4521","ex-kolonie","1.0","voormalige kolonie"
"4522","exoot","4.0","ongewone auto"
"4523","ex-orkaan","1.0","storm die orkaan was"
"4524","expander","1.0","trekveer"
"4525","expander","2.0","aansluitingsapparaat; aansluitingsonderdeel"
"4526","expander","3.0","keilbout"
"4527","expander","4.0","productieapparaat voor veevoeders"
"4528","explosiemotor","1.0","ontploffingsmotor"
"4529","explosiemotor","2.0","zuigermotor met vonkontsteking"
"4530","exportproduct","1.0",""
"4531","expositiehal","0.0",""
"4532","expositieterrein","1.0",""
"4533","expositiezaal","1.0",""
"4534","expresbrief","1.0","brief per expresse"
"4535","exprestrein","0.0",""
"4536","ex voto","1.0","votiefgeschenk"
"4537","eyeliner","1.1","eyelinerpenseel; eyelinerstift"
"4538","ezel","3.0","werktuig voor een schilder"
"4539","ezelkar","",""
"4540","ezelshoofd","1.0",""
"4541","ezelskar","",""
"4542","ezelsoor","1.0","oor van een ezel"
"4543","ezelsoor","1.1","nagemaakte ezelsoor"
"4544","ezelsoor","2.0","omgevouwen hoekje op een blad"
"4545","ezelsoren","1.0","late veldsla"
"4546","ezelswagen","",""
"4547","ezeltje","2.0","kleine schildersezel"
"4548","F-16-gevechtsvliegtuig","",""
"4549","fabricagehal","0.0",""
"4550","fabriek","1.0",""
"4551","fabrieksgebouw","1.0",""
"4552","fabriekshal","1.0",""
"4553","fabrieksloods","0.0",""
"4554","fabriekspand","1.0",""
"4555","fabriekspijp","1.0",""
"4556","fabriekspoort","1.0",""
"4557","fabrieksschoorsteen","1.0","schoorsteen van een fabriek"
"4558","fabrieksschouw","1.0","fabrieksschoorsteen"
"4559","fabrieksstad","1.0",""
"4560","fabrieksterrein","1.0",""
"4561","facekini","1.0","gezichtsmasker tegen de zon"
"4562","facie","1.0","gezicht"
"4563","factureermachine","0.0",""
"4564","faculteitsgebouw","0.0",""
"4565","fagot","1.0","groot houten blaasinstrument"
"4566","fairfokkeurmerk","1.0","keurmerk voor een rashond"
"4567","fairway","1.0","speelveld op een golfbaan"
"4568","fakkeloptocht","1.0","optocht met brandende fakkels"
"4569","falafel","1.0","gefrituurd gerecht van kikkererwten"
"4570","familiealbum","1.0",""
"4571","familieblad","1.0",""
"4572","familieboek","1.0",""
"4573","familieboekje","1.0","document met persoonsgegevens"
"4574","familiefoto","1.0","foto waarop familie staat afgebeeld"
"4575","familiefoto","1.1","groepsfoto"
"4576","familiekiekje","1.0","familiefoto"
"4577","familielid","2.0","verwante soort"
"4578","familieportret","1.0","portret van een familie of gezin"
"4579","familieroman","1.0",""
"4580","familiestuk","0.0",""
"4581","familietijdschrift","1.0",""
"4582","familiewapen","1.0",""
"4583","fan","",""
"4584","fanfiction","1.0","verhaal geschreven door fans"
"4585","fantasiepak","0.0",""
"4586","farmaciekast","0.0",""
"4587","faro","1.1","portie faro"
"4588","fastfoodrestaurant","1.0","restaurant met fastfoodgerechten"
"4589","fasyong","1.0","Chinese saucijs"
"4590","fatbike","1.0","elektrische fiets met dikke banden"
"4591","fatbike","2.0","mountainbike met dikke wielen"
"4592","fatkini","1.0","bikini voor dikke vrouwen"
"4593","faunatunnel","1.0","passage voor wilde dieren"
"4594","fauteuil","1.0",""
"4595","favicon","1.0","icoontje behorend bij website"
"4596","fax","1.0",""
"4597","faxapparaat","1.0",""
"4598","faxmachine","1.0",""
"4599","faxtoestel","0.0",""
"4600","fazantennest","0.0",""
"4601","februarinummer","1.0","in februari verschenen tijdschriftnummer"
"4602","februariwind","1.0","wind die typisch is voor februari"
"4603","feelgood","2.1","film of boek in het feelgoodgenre"
"4604","feelgoodfilm","1.0","film die een goed gevoel geeft"
"4605","feelgoodmovie","1.0","film die een goed gevoel geeft"
"4606","feestartikelenwinkel","0.0",""
"4607","feestbundel","0.0",""
"4608","feestgebouw","0.0",""
"4609","feestgewaad","0.0",""
"4610","feesthal","0.0",""
"4611","feestjurk","0.0",""
"4612","feestneus","1.0",""
"4613","feesttafel","0.0",""
"4614","feesttent","1.0",""
"4615","feestterrein","1.0",""
"4616","feestverlichting","1.0",""
"4617","feestzaal","1.0",""
"4618","felicitatiebrief","1.0","brief die een felicitatie bevat"
"4619","felicitatietelegram","0.0",""
"4620","fermette","1.0","oud boerderijtje"
"4621","fermette","2.0","woning in hoevestijl"
"4622","ferry","1.0","grote veerboot"
"4623","ferryboot","1.0",""
"4624","festivalhal","0.0",""
"4625","festivalkrant","0.0",""
"4626","festivalterrein","1.0",""
"4627","feta","1.0","ongerijpte, witte kaas"
"4628","fez","1.0",""
"4629","fiat","1.0",""
"4630","fiber","2.1","draad of kabel van glasvezel"
"4631","fibril","0.0",""
"4632","fichebak","0.0",""
"4633","fichedoos","1.0",""
"4634","fiets","1.0","rijwiel"
"4635","fietsairbag","1.0","airbag die fietsers beschermt"
"4636","fietsairbag","2.0","helm of kraag met airbag voor fietsers"
"4637","fietsambulance","1.0","fiets met ambulanceapparatuur"
"4638","fietsband","1.0",""
"4639","fietsbel","1.0","bel van een fiets"
"4640","fietsblok","0.0",""
"4641","fietsbroek","0.0",""
"4642","fietsbrug","0.0",""
"4643","fietschip","1.0",""
"4644","fietscomputer","0.0",""
"4645","fietsdynamo","0.0",""
"4646","fietsenhok","1.0",""
"4647","fietsenkelder","1.0","kelder als fietsenstalling"
"4648","fietsenmarkt","0.0",""
"4649","fietsenwinkel","1.0","fietsenzaak"
"4650","fietsenwinkel","1.1","gebouw van een fietsenzaak"
"4651","fietsenzaak","0.0",""
"4652","fietsergometer","0.0",""
"4653","fietsersairbag","1.0","airbag die fietsers beschermt"
"4654","fietsfile","1.0","file van fietsen"
"4655","fietsframe","1.0","frame van een fiets"
"4656","fietshelm","1.0",""
"4657","fietskader","1.0","fietsframe"
"4658","fietskar","0.0",""
"4659","fietsketting","1.0",""
"4660","fietsklem","0.0",""
"4661","fietslus","2.0","elektrisch detectiesysteem voor fietsers"
"4662","fietsnietje","1.0","parkeerplaats voor een fiets"
"4663","fietsonderdeel","1.0","onderdeel van een fiets"
"4664","fietsostrade","1.0","fietssnelweg"
"4665","fietspad","1.0","weg(gedeelte) voor fietsers"
"4666","fietspadennet","1.0","samenstel van onderling verbonden fietspaden"
"4667","fietsplaat","0.0",""
"4668","fietspomp","1.0",""
"4669","fietsrek","0.0",""
"4670","fietsslot","1.0",""
"4671","fietssnelweg","1.0","fietspad voor snel fietsverkeer"
"4672","fietsspeld","1.0",""
"4673","fietsstraat","1.0","fietszone waar ook auto's mogen rijden"
"4674","fietsstrook","1.0",""
"4675","fietsstuur","1.0",""
"4676","fietssuggestiestrook","1.0","fietsstrook zonder wettelijke status"
"4677","fietstaxi","1.0","fiets gebruikt als taxi"
"4678","fietstunnel","1.0","tunnel voor fietsers en bromfietsers"
"4679","fietsverbreder","0.0",""
"4680","fietswiel","1.0",""
"4681","fietswrak","1.0","wrak van een fiets"
"4682","fietszadel","0.0",""
"4683","figuurstudie","0.0",""
"4684","figuurstuk","0.0",""
"4685","figuurzaag","1.0",""
"4686","fijnschrijver","1.0","stift of pen die dun schrijft"
"4687","fijnstofflitspaal","1.0","flitspaal voor de uitstoot van fijnstof"
"4688","filament","1.0","lange, fijne draad uit \u00E9\u00E9n stuk"
"4689","filament","2.0","helmdraad"
"4690","filament","3.0","gloeidraad in een lamp"
"4691","filament","4.0","draadvormige structuur van kleine deeltjes"
"4692","filament","5.0","gasmassa in de vorm van nevelslierten"
"4693","file","A.1.0","lange rij"
"4694","fileermes","1.0",""
"4695","film","1.0",""
"4696","filmapparaat","0.0",""
"4697","filmblad","0.0",""
"4698","filmblik","0.0",""
"4699","filmcamera","1.0",""
"4700","filmclub","1.0","niet-commerci\u00EBle bioscoop"
"4701","filmdoek","1.0",""
"4702","filmfoto","0.0",""
"4703","filmhuis","1.0","niet-commerci\u00EBle bioscoop"
"4704","filmmuseum","1.0",""
"4705","filmprijs","0.0",""
"4706","filmscherm","1.0",""
"4707","filmtheater","1.0","bioscoop"
"4708","filmtijdschrift","0.0",""
"4709","filmtoestel","1.0",""
"4710","filmzaal","1.0",""
"4711","filterblokkade","1.0","protestblokkade voor bepaalde personen en/of zaken"
"4712","filterkoffie","1.1","soort of merk filterkoffie"
"4713","filterkoffie","1.2","portie filterkoffie"
"4714","filterpot","0.0",""
"4715","filtersigaret","1.0","sigaret met filter"
"4716","filtreerpapier","0.0",""
"4717","financieringsovereenkomst","0.0",""
"4718","fineerplaat","0.0",""
"4719","fineerzaag","0.0",""
"4720","finishdoek","1.0",""
"4721","finishfoto","0.0",""
"4722","finishlijn","1.0","eindstreep"
"4723","firmawagen","1.0","wagen, auto van een bedrijf"
"4724","fitnesscentrum","1.1","gebouw van een fitnesscentrum"
"4725","fitnessclub","1.0","fitnesscentrum"
"4726","fitnesstracker","1.0","tracker voor fitnessgegevens"
"4727","fitnesszaal","0.0",""
"4728","fixedgearfiets","1.0",""
"4729","fjord","1.0","inham in een steile zeekust"
"4730","flacon","1.0",""
"4731","flamencogitaar","0.0",""
"4732","flamoes","1.0","vrouwelijk geslachtsdeel; vulva"
"4733","flank","1.0",""
"4734","flaphoed","0.0",""
"4735","flapoor","1.0","oor dat van het hoofd afstaat"
"4736","flapoor","1.1","oor dat van de kop afhangt"
"4737","flappentap","1.0","automaat voor het uitvoeren van bankdiensten"
"4738","flard","1.0",""
"4739","flat","1.0",""
"4740","flatgebouw","1.0","gebouw dat bestaat uit flats"
"4741","flatje","1.0",""
"4742","flats","1.0","koeienvlaai"
"4743","flat white","1.0","dubbele espresso met gestoomde melk"
"4744","flatwijk","1.0",""
"4745","flatwoning","1.0",""
"4746","fleecetrui","1.0","trui van fleece"
"4747","flens","1.0","rand van een buis"
"4748","flens","2.0","rand van een treinwiel"
"4749","flens","3.0","rand van de naaf aan een fietswiel"
"4750","flens","4.0","hechtrand van isolatiemateriaal"
"4751","flens","5.0","rand van een veiligheidsschoen"
"4752","flens","6.0","rand van een diep bord"
"4753","flensje","1.0","kleine, dunne pannenkoek"
"4754","fles","1.0",""
"4755","flessenbier","1.1","biersoort in flesjes"
"4756","flessenborstel","0.0",""
"4757","flessendop","0.0",""
"4758","flexcontract","1.0","flexibel arbeidscontract"
"4759","flexflitser","1.0","flexibel inzetbare flitspaal"
"4760","flexfuelwagen","1.0","wagen op benzine-ethanolmengsel"
"4761","flexkantoor","1.0","kantoor zonder vaste werkplekken"
"4762","flexkantoor","2.0","kantoor met flexibele huurvoorwaarden"
"4763","flexwoning","1.0","kleine, verplaatsbare woning"
"4764","flik","1.0","chocoladepastille"
"4765","flinter","1.0","zeer dun deeltje"
"4766","flintertje","1.0","zeer dun deeltje"
"4767","flipper","1.0","beweegbaar deel in flipperkast"
"4768","flipper","1.1","flipperkast"
"4769","flipper","2.0","vinpoot van waterdier"
"4770","flipper","3.0","duikvin; zwemvlies; zwemvin"
"4771","flipper","4.1","voorstelling van tuimelaar"
