"resultNumber","lemma","senseNumber","snippet"
"6294","literatuurliefhebber","1.0","liefhebber van literatuur"
"6295","literatuurprofessor","0.0",""
"6296","literatuurrecensent","1.0","iemand die literatuur recenseert"
"6297","literatuurrecensente","1.0","vrouw die literatuur recenseert"
"6298","literatuurstudent","0.0",""
"6299","lithograaf","1.0","grafisch kunstenaar of vakman"
"6300","lithograaf","2.0","grafisch ontwerper"
"6301","Litouwer","1.0","iemand uit Litouwen"
"6302","Litouwse","1.0","vrouw uit Litouwen"
"6303","ll.","2.0","leerlingen; leerling"
"6304","locoburgemeester","1.0","plaatsvervangend burgemeester"
"6305","loeder","1.0","gemene man of vrouw"
"6306","loedermoeder","1.0","niet-perfectionistische moeder"
"6307","lofredenaar","0.0",""
"6308","log\u00E9","1.0","iemand die ergens logeert"
"6309","log\u00E9","2.0","iemand die ergens tijdelijk verblijft"
"6310","logeergast","0.0",""
"6311","logopedist","1.0","spraakleraar"
"6312","logopediste","1.0",""
"6313","lokalo","1.0","politicus van een lokale partij"
"6314","lokeend","1.2","persoon of zaak die lokt"
"6315","loketbeambte","0.0",""
"6316","loketbediende","1.0","bediende aan een loket"
"6317","lokettiste","0.0",""
"6318","lokhoer","1.0","prostituee als lokmiddel"
"6319","lokhomo","1.0","homoseksuele man als lokmiddel voor diefstal"
"6320","lokhomo","2.0","politieagent als lokmiddel voor geweld"
"6321","lokoma","1.0","oma als lokmiddel voor tasjesdieven"
"6322","lokpuber","1.0","tiener ingezet om gedrag uit te lokken"
"6323","lokpuber","2.0","persoon ingezet om pedofielen te lokken"
"6324","loktiener","1.0","tiener ingezet om gedrag uit te lokken"
"6325","loktiener","2.0","persoon ingezet om pedofielen te lokken"
"6326","lokvogel","1.2","iemand die mensen lokt"
"6327","lolbroek","1.0",""
"6328","Lombard","1.0","iemand uit Lombardije"
"6329","Lombardse","1.0","vrouw uit Lombardije"
"6330","lompenhandelaar","0.0",""
"6331","lomperd","1.0","lomp persoon"
"6332","lomperik","1.0","lomp persoon"
"6333","Londenaar","1.0","iemand uit Londen"
"6334","Londense","1.0","vrouw uit Londen"
"6335","loner","1.0","individualist"
"6336","longarts","1.0","arts-specialist voor longaandoeningen"
"6337","longpati\u00EBnt","0.0",""
"6338","longspecialist","0.0",""
"6339","longstayer","1.0","pati\u00EBnt op een longstayafdeling"
"6340","lonsdaler","1.0","rechtse jongere met lonsdalekleren"
"6341","loochenaar","0.0",""
"6342","loodgieter","1.0","iemand die leidingen aanlegt"
"6343","loods","2.0","begeleider van schepen"
"6344","loods","3.0","ambtenaar m.b.t. vastgoed"
"6345","loods","4.0","jongvolwassen zeescout"
"6346","loodsman","1.0",""
"6347","loodsmannetje","1.0",""
"6348","looier","1.0",""
"6349","lookalike","1.0","iemand die op iemand anders lijkt"
"6350","loonarbeider","1.0",""
"6351","loonslaaf","1.0",""
"6352","loontrekkende","1.0","iemand die werkt voor loon"
"6353","loontrekker","1.0","iemand die werkt voor loon"
"6354","loopbaancoach","1.0","coach die begeleidt bij loopbaaninvulling"
"6355","loopjongen","1.0",""
"6356","loopster","1.0","vrouwelijke loper"
"6357","looptrainer","0.0",""
"6358","loper","1.0","iemand die hardloopt"
"6359","loper","2.0","iemand die te voet gaat"
"6360","loper","3.0","bezorger; koerier"
"6361","loser","1.0","mislukkeling"
"6362","loterijverkoper","0.0",""
"6363","lotgenoot","1.0","iemand met hetzelfde lot als een ander"
"6364","lotgenote","1.0","vrouw met hetzelfde lot als een ander"
"6365","Lotharinger","1.0","iemand uit Lotharingen"
"6366","Lotharingse","1.0","vrouw uit Lotharingen"
"6367","lotjesverkoper","0.0",""
"6368","loverboy","1.0","man die tot prostitutie dwingt"
"6369","lovergirl","1.0","vrouw die tot prostitutie dwingt"
"6370","lowbrow","2.0","niet bijzonder hoogopgeleid persoon"
"6371","luchtacrobaat","0.0",""
"6372","luchtagent","1.0","politieagent die meereist in een vliegtuig"
"6373","luchthart","0.0",""
"6374","luchtmachtcommandant","0.0",""
"6375","luchtpassagier","0.0",""
"6376","luchtreiziger","1.0","iemand die per vliegtuig reist"
"6377","luchtscout","1.0","scout die aan luchtvaart doet"
"6378","luchtvaartfunctionaris","0.0",""
"6379","luchtvaartpionier","0.0",""
"6380","luchtverkeersleider","1.0",""
"6381","luchtvluchteling","1.0","'vluchteling' naar plek met schonere lucht"
"6382","lui","",""
"6383","luiaard","1.0","lui persoon"
"6384","luierik","1.0","lui persoon"
"6385","Luikenaar","1.0","iemand uit de stad Luik"
"6386","Luikenaar","2.0","iemand uit de provincie Luik"
"6387","Luikse","1.0","vrouw uit Luik"
"6388","luis","1.2","persoon die niets waard is"
"6389","luismoeder","1.0","moeder die op hoofdluis controleert"
"6390","luisouder","1.0","ouder die op hoofdluis controleert"
"6391","luisteraar","1.0","toehoorder"
"6392","luisteraar","1.1","iemand die goed kan luisteren"
"6393","luisteramateur","1.0","luisteraar naar amateuruitzendingen"
"6394","luistervink","1.0","iemand die afluistert"
"6395","luisvader","1.0","vader die op hoofdluis controleert"
"6396","luit","1.4","luitspeler"
"6397","luit","2.0","luitenant"
"6398","luitenant","1.0",""
"6399","luitenant-adjudant","0.0",""
"6400","luitenant-admiraal","0.0",""
"6401","luitenant-generaal","1.0",""
"6402","luitenant-kolonel","1.0",""
"6403","luitenant-ter-zee","1.0",""
"6404","luitspeler","0.0",""
"6405","luizenmoeder","1.0","moeder die op hoofdluis controleert"
"6406","luizenouder","1.0","ouder die op hoofdluis controleert"
"6407","luizenvader","1.0","vader die op hoofdluis controleert"
"6408","lukuman","1.0","ziener in de wintireligie"
"6409","lul","1.0",""
"6410","lul-de-behanger","1.0","suffige of onhandige man"
"6411","lustmoordenaar","1.0","iemand die een lustmoord heeft gepleegd"
"6412","luxedier","2.0","iemand die een luxe leven leidt"
"6413","Luxemburger","1.0","iemand uit het Groothertogdom Luxemburg"
"6414","Luxemburger","2.0","iemand uit de stad Luxemburg"
"6415","Luxemburger","3.0","iemand uit de Belgische provincie Luxemburg"
"6416","Luxemburgse","1.0","vrouw uit Luxemburg"
"6417","luxepaard","1.0",""
"6418","lvb","2.1","iemand met een lichte beperking"
"6419","ma/MA/Ma/mA","A.1.0","moeder"
"6420","ma/MA/Ma/mA","A.1.1","in roepnamen en bijnamen"
"6421","maagd","1.0",""
"6422","maaglijder","1.0","iemand die aan een maagkwaal lijdt"
"6423","maagpati\u00EBnt","1.0","pati\u00EBnt met een maagkwaal"
"6424","maaier","1.0",""
"6425","maakster","1.0","vrouw die iets maakt"
"6426","maakster","2.0","vrouw die iets gemaakt heeft"
"6427","maakster","3.0","vrouw die iets beoefent"
"6428","maakster","4.0","vrouw die iets realiseert"
"6429","maakster","5.0","vrouw die iets verwerft of bereikt"
"6430","maakster","6.0","vrouw die iets of iemand verandert"
"6431","maakster","7.0","vrouw die een resultaat bepaalt"
"6432","maangodin","0.0",""
"6433","maarschalk","1.0",""
"6434","Maastrichtenaar","1.0","iemand uit Maastricht"
"6435","Maastrichtse","1.0","vrouw uit Maastricht"
"6436","maat","1.0",""
"6437","maatje","1.0","vriendje"
"6438","maatje","1.1","medespeler"
"6439","maatje","1.2","collega met wie het klikt"
"6440","maatje","1.3","jongste of laagste collega"
"6441","maatje","1.4","iemand die een ander helpt"
"6442","maatje","1.5","jongen; kerel"
"6443","maatschappijcritica","1.0","vrouw die de maatschappij bekritiseert"
"6444","maatschappijcriticus","1.0","iemand die de maatschappij bekritiseert"
"6445","Macedoni\u00EBr","1.0","iemand uit de Republiek Noord-Macedoni\u00EB"
"6446","Macedoni\u00EBr","2.0","Macedonische Slaaf"
"6447","Macedoni\u00EBr","3.0","Macedonische Griek"
"6448","Macedoni\u00EBr","4.0","iemand uit het oude Macedoni\u00EB"
"6449","Macedonische","1.0","vrouw uit de Republiek Macedoni\u00EB"
"6450","Macedonische","2.0","vrouw uit het oude Macedoni\u00EB"
"6451","machinefabrikant","0.0",""
"6452","machinist","1.0","iemand die een trein bestuurt"
"6453","machinist","2.0","iemand die een machine bedient"
"6454","machinist","2.1","iemand die een kraan bedient"
"6455","machtspoliticus","0.0",""
"6456","machtswellusteling","1.0",""
"6457","macro-econoom","0.0",""
"6458","macro-influencer","1.0","influencer met groot bereik"
"6459","Madrileen","1.0","iemand uit Madrid"
"6460","Madrileense","1.0","vrouw uit Madrid"
"6461","maffiabaas","1.0",""
"6462","maffialeider","1.0","leider van de maffia"
"6463","maffialid","0.0",""
"6464","mafketel","0.0",""
"6465","magazijnbediende","1.0","bediende in een magazijn"
"6466","magazijnier","1.0","magazijnbediende"
"6467","magazijnmeester","1.0","magazijnbeheerder"
"6468","Magere Hein/magere hein","1.0","de dood"
"6469","Magere Hein/magere hein","2.0","magere, lange man"
"6470","magister","1.0","middeleeuwse academicus"
"6471","magister","2.0","leraar"
"6472","magister","3.0","godgeleerde"
"6473","magister","4.0","novicenmeester"
"6474","magnaat","1.0","zeer rijke zakenman of zakenvrouw"
"6475","maharadja","1.0","Indiaas vorst"
"6476","majesteit","2.0","koning of koningin; hoogheid"
"6477","majoor","1.0",""
"6478","majoor-generaal","0.0",""
"6479","makaak","1.1","iemand uit Noord-Afrika"
"6480","makelaar","1.0",""
"6481","maker","1.0","iemand die iets maakt"
"6482","maker","1.2","scheppend kunstenaar"
"6483","maker","1.3","theatermaker"
"6484","maker","1.4","iemand met invloed op de toekomst"
"6485","maker","1.5","trendsetter"
"6486","maker","1.6","iemand die iets doet gebeuren"
"6487","maker","1.7","iemand die een ontwikkeling bepaalt"
"6488","maker","2.0","iemand die iets gemaakt heeft"
"6489","maker","2.2","schepper"
"6490","maker","2.3","verwekker"
"6491","maker","2.4","iemand die iets gerealiseerd heeft"
"6492","maker","3.0","iemand met een activiteit"
"6493","maker","4.0","iemand die iets krijgt"
"6494","maker","5.0","iemand die iets veroorzaakt"
"6495","maker","5.1","iets wat ergens de oorzaak van is"
"6496","maker","6.0","iemand die iets maakt tot iets"
"6497","makker","1.0","bevriende man of jongen"
"6498","makker","2.0","(bevriende) ploeggenoot"
"6499","makker","3.0","bevriende soldaat"
"6500","Malawi\u00EBr","1.0","iemand uit Malawi"
"6501","Malawische","1.0","vrouw uit Malawi"
"6502","Maleier","1.0",""
"6503","Maleisi\u00EBr","1.0","iemand uit Maleisi\u00EB"
"6504","Maleisi\u00EBr","1.1","lid e.d. van een Maleisische club"
"6505","Maleisische","1.0","vrouw uit Maleisi\u00EB"
"6506","Malinees","2.0","iemand uit Mali"
"6507","Malinese","1.0","vrouw uit Mali"
"6508","Maltees","2.0","iemand uit Malta"
"6509","Maltese","1.0","vrouw uit Malta"
"6510","Maltezer/maltezer","1.0","iemand uit Malta"
"6511","mam","A.1.0","moeder"
"6512","mama","1.0","moeder"
"6513","mamil","1.0","middle-aged man in lycra"
"6514","mamma","1.0",""
"6515","man","1.0",""
"6516","managementadviseur","0.0",""
"6517","manager","1.0","leidinggevende in een onderneming"
"6518","manager","2.0","iemand die artiesten begeleidt"
"6519","manager","3.0","iemand die sporters begeleidt"
"6520","mandant","1.0","opdrachtgever"
"6521","mandarijn/Mandarijn","2.0","staatsambtenaar in het oude China"
"6522","mandarijn/Mandarijn","3.0","iemand die verstard is"
"6523","mandataris","1.0",""
"6524","maniak","1.0",""
"6525","manicure","2.0","handverzorger"
"6526","manicuurster","0.0",""
"6527","manifestant","1.0",""
"6528","manlief","1.0",""
"6529","mannencoach","0.0",""
"6530","mannenmens","1.0","man"
"6531","mannenmens","2.0","iemand met een voorkeur voor mannen"
"6532","mannetjesmaker","1.0","iemand die imago's schept"
"6533","mannin","0.0",""
"6534","manny","1.0","mannelijke nanny"
"6535","Manoesj","1.0",""
"6536","manspersoon","1.0",""
"6537","mantelzorger","1.0","iemand die mantelzorg verleent"
"6538","mantelzorgmakelaar","1.0","professional die mantelzorgers ondersteunt"
"6539","manueel therapeut","1.0","iemand die manuele therapie geeft"
"6540","manusje-van-alles","1.0","iemand met een veelzijdige handigheid"
"6541","manwijf","1.0","vrouw die eruitziet als een man"
"6542","Maori","1.0","inheemse bewoner van Nieuw-Zeeland"
"6543","mapa","1.0","iemand die mama en papa is"
"6544","maraboet","1.0","islamitisch geestelijke"
"6545","marathonkampioen","0.0",""
"6546","marathonloper","1.0","iemand die een marathon of marathons loopt"
"6547","marathonschaatser","1.0",""
"6548","marchand","1.0","handelaar"
"6549","marinecommandant","0.0",""
"6550","marineman","1.0",""
"6551","marineofficier","0.0",""
"6552","marinewoordvoerder","0.0",""
"6553","marinier","1.0","militair op zee"
"6554","marinier","2.0","ambtenaar in een probleemwijk"
"6555","markeerder","0.0",""
"6556","marker/Marker","",""
"6557","marketingdeskundige","1.0",""
"6558","marketingdirecteur","1.0","directeur van de afdeling marketing"
"6559","marketingman","1.0",""
"6560","marketingmanager","1.0",""
"6561","marketingspecialist","0.0",""
"6562","marketingstudent","1.0",""
"6563","markiezin","1.0",""
"6564","marktanalist","0.0",""
"6565","marktbezoeker","1.0",""
"6566","marktdeskundige","0.0",""
"6567","marktexpert","",""
"6568","marktkoopman","1.0","marktkramer"
"6569","marktkramer","1.0","marktkoopman"
"6570","marktmaker","1.0","beurshandelaar"
"6571","marktmaker","1.1","bedrijf dat optreedt als marktmaker"
"6572","marktmeester","1.0","marktopzichter"
"6573","marktonderzoeker","1.0",""
"6574","marktvrouw","0.0",""
"6575","marmot","1.1","iemand die lijkt op een marmot"
"6576","marokkaan/Marokkaan","1.0","iemand uit Marokko"
"6577","Marokkaanse","1.0","vrouw uit Marokko"
"6578","marron","1.0","gevluchte slaaf in Suriname"
"6579","marron","1.1","gevluchte slaaf"
"6580","marron","2.0","creool uit het oerwoud"
"6581","martelaar","1.0",""
"6582","marxist-leninist","",""
"6583","massamoordenaar","1.0","iemand die veel mensen vermoordt"
"6584","massamoordenaar","2.0","iemand die veel dieren doodt"
"6585","massatoerist","1.0","iemand die massatoerisme bedrijft"
"6586","master","1.0","afgestudeerde met een mastertitel"
"6587","master","4.0","sporter ouder dan 30 of 35 jaar"
"6588","master","5.0","deelnemer aan een mastertoernooi"
"6589","masterstudent","1.0","iemand die studeert voor master"
"6590","mastodont","4.0","groot, omvangrijk persoon"
"6591","mastodont","5.0","iemand met aanzien"
"6592","matador","1.0",""
"6593","Matawai","1.0","lid van een marronvolk in Suriname"
"6594","matchmaker","1.0","iemand die matches maakt"
"6595","matchwinnaar","1.0",""
"6596","matennaaier","1.0","iemand die niet loyaal is"
"6597","materiaalman","1.0","materiaalbeheerder"
"6598","materiaalmeester","1.0","materiaalbeheerder"
"6599","materiekunstenaar","1.0","schilder van materiekunst"
"6600","materieschilder","1.0","schilder van materiekunst"
"6601","mathematicus","1.0","wiskundige"
"6602","mathematicus","2.0","iemand die zich gedraagt als een wiskundige"
"6603","matrone","1.0","deftige, oudere vrouw"
"6604","matrone","2.0","dikke, oudere en bazige vrouw"
"6605","matroos","1.0","zeeman van de laagste rang"
"6606","maulana","1.0","Korangeleerde"
"6607","Mauritiaan","1.0","iemand uit Mauritius"
"6608","Mauritiaanse","1.0","vrouw uit Mauritius"
"6609","mavist","1.0","leerling op de mavo"
"6610","mavo\u00EBr","1.0","leerling op de mavo"
"6611","mavoleerling","1.0","leerling op de mavo"
"6612","Maya","1.0","indiaan uit Midden-Amerika"
"6613","mbo-docent","1.0","docent op het mbo"
"6614","mbo-leerling","1.0","leerling op het mbo"
"6615","mbo-student","1.0","student op het mbo"
"6616","mecanicien","1.0","mechanicus"
"6617","mecanicien","1.1","mechanisch monteur"
"6618","mecanicien","1.2","technisch ingenieur"
"6619","mechanicus","1.0","werktuigkundige"
"6620","mechanicus","1.1","monteur"
"6621","mechanicus","1.2","ingenieur werktuigkunde"
"6622","Mechelaar/mechelaar","1.0","iemand uit Mechelen"
"6623","Mechelse","1.0","vrouw uit Mechelen"
"6624","medaillewinnaar","1.0","(sport) winnaar van een medaille"
"6625","medaillewinnaar","2.0","(algemener) winnaar van een medaille"
"6626","medeaandeelhouder","0.0",""
"6627","medeauteur","1.0","coauteur"
"6628","medebeklaagde","1.0","iemand die samen met een of meer andere beklaagden wordt aangeklaagd"
"6629","medebestuurder","1.0",""
"6630","medebestuurslid","0.0",""
"6631","medebewoner","1.0",""
"6632","medebewoonster","0.0",""
"6633","medebroeder","1.0",""
"6634","medeburger","1.0",""
"6635","medechristen","0.0",""
"6636","medecommissaris","0.0",""
"6637","medecontractant","0.0",""
"6638","medecursist","0.0",""
"6639","mededader","1.0","medepleger van een misdaad"
"6640","mededemonstrant","0.0",""
"6641","mededinger","1.0",""
"6642","mededirecteur","1.0","lid van een meerhoofdige directie"
"6643","mededocent","1.0","collega-docent"
"6644","mede-eigenaar","1.0",""
"6645","mede-erfgenaam","0.0",""
"6646","medefinancier","1.0",""
"6647","medegedetineerde","1.0",""
"6648","medegelovige","1.0",""
"6649","medegevangene","1.0",""
"6650","medehuurder","0.0",""
"6651","mede-initiatiefnemer","1.0",""
"6652","mede-inzittende","0.0",""
"6653","mede-Kamerlid","",""
"6654","medekandidaat","0.0",""
"6655","medekoploper","0.0",""
"6656","medelander","1.0","nieuwe Nederlander"
"6657","medelander","2.0","mede-Nederlander"
"6658","medeleerling","1.0",""
"6659","medelid","1.0",""
"6660","medemens","1.0",""
"6661","medeminister","0.0",""
"6662","medeminnaar","",""
"6663","medemoslim","0.0",""
"6664","medemuzikant","0.0",""
"6665","medeonderhandelaar","0.0",""
"6666","medeontdekker","0.0",""
"6667","medeontwerper","0.0",""
"6668","medeoprichter","1.0",""
"6669","medeopsteller","0.0",""
"6670","medeorganisator","1.0","iemand die mee organiseert"
"6671","medeparlementari\u00EBr","0.0",""
"6672","medepassagier","1.0","iemand die samen met andere passagiers reist"
"6673","medepastoor","0.0",""
"6674","medepati\u00EBnt","1.0","iemand die ook pati\u00EBnt is"
"6675","medepleger","1.0",""
"6676","medeplichtige","1.0","medeschuldige"
"6677","medeproducent","0.0",""
"6678","mederedacteur","0.0",""
"6679","medereiziger","1.0",""
"6680","medereizigster","0.0",""
"6681","medescholier","1.0",""
"6682","medeschrijver","0.0",""
"6683","medeschuldige","0.0",""
"6684","medespeelster","0.0",""
"6685","medespeler","1.0",""
"6686","medestander","1.0",""
"6687","medestichter","0.0",""
"6688","medestrever","0.0",""
"6689","medestrijder","1.0",""
"6690","medestudent","1.0",""
"6691","medeverdachte","1.0",""
"6692","medeverzekerde","1.0",""
"6693","medevluchter","1.0",""
"6694","medevoorzitter","1.0","covoorzitter"
"6695","medeweggebruiker","1.0",""
"6696","medewerker","1.0","werknemer"
"6697","medewerker","1.1","medewerker van een krant e.d."
"6698","medewerker","1.2","mannelijke medewerker"
"6699","medewerker","2.0","iemand die meewerkt aan iets"
"6700","medewerkster","1.0","werkneemster"
"6701","medewerkster","1.1","medewerkster van een krant e.d."
"6702","medewerkster","2.0","vrouw die meewerkt aan iets"
"6703","medezuster","1.0",""
"6704","media-adviseur","0.0",""
"6705","mediabisschop","1.0",""
"6706","mediachef","0.0",""
"6707","mediadeskundige","0.0",""
"6708","mediadirecteur","0.0",""
"6709","mediamagnaat","1.0",""
"6710","mediamens","0.0",""
"6711","mediaminister","0.0",""
"6712","mediasocioloog","0.0",""
"6713","mediaspecialist","1.0",""
"6714","mediaster","0.0",""
"6715","mediatycoon","0.0",""
"6716","mediavertegenwoordiger","0.0",""
"6717","medicijnenstudent","0.0",""
"6718","medicijnman","1.0",""
"6719","medioneerlandica","1.0","specialiste op gebied van Middelnederlands"
"6720","medioneerlandicus","1.0","specialist op gebied van Middelnederlands"
"6721","medior","1.0","iemand van circa 50 jaar"
"6722","medior","2.0","functionaris uit het middenkader"
"6723","medium","A.4.0","paranormaal begaafd persoon"
"6724","meedenker","0.0",""
"6725","mee-eter","1.0","iemand die mee-eet"
"6726","mee-eter","2.0","profiteur"
"6727","meeklapper","2.0","iemand die met de muziek meeklapt"
"6728","meeklapper","3.0","iemand die met anderen applaudisseert"
"6729","meelezer","0.0",""
"6730","meelifter","0.0",""
"6731","meeloper","1.0",""
"6732","meemoeder","1.0","lesbische moeder zonder biologische kinderen"
"6733","meeprater","0.0",""
"6734","meerdere","A.2.0","iemand die beter is dan een ander"
"6735","meerderjarige","1.0","iemand van achttien jaar of ouder"
"6736","meerijder","0.0",""
"6737","meerman","1.0",""
"6738","meester","1.0","onderwijzer"
"6739","meester","2.0","leermeester; leraar"
"6740","meester","3.0","zeer goed vakman"
"6741","meester","4.0","meester in een gilde"
"6742","meester","8.0","heerser"
"6743","meester","9.0","baas"
"6744","meester","9.1","eigenaar van een huisdier"
"6745","meester","10.0","hoofd; opziener"
"6746","meester","11.0","sm-meester"
"6747","meester-architect","0.0",""
"6748","meesteres","1.0","onderwijzeres"
"6749","meesteres","2.0","leermeesteres"
"6750","meesteres","3.0","zeer bekwaam vakvrouw"
"6751","meesteres","4.0","heerseres"
"6752","meesteres","5.0","bazin"
"6753","meesteres","5.1","eigenares van een huisdier"
"6754","meesteres","6.0","sm-meesteres"
"6755","meestergast","1.0","voornaamste ondergeschikte"
"6756","meesterknecht","",""
"6757","meesterkok","1.0","zeer vakbekwame kok"
"6758","meester-kok","0.0",""
"6759","meester-opzichter","0.0",""
"6760","meesterpianist","0.0",""
"6761","meevarende","1.0","passagier van een schip of boot"
"6762","meevarende","1.1","passagier van een luchtballon"
"6763","mega-influencer","1.0","influencer met zeer groot bereik"
"6764","megaster","1.0",""
"6765","meid","1.0",""
"6766","meisje","1.0","kind van het vrouwelijk geslacht"
"6767","meisje","2.0","jonge vrouw"
"6768","meisje","3.0","vriendin"
"6769","meisje","4.0","dienstmeisje"
"6770","meisjemeisje","1.0","zeer meisjesachtig meisje"
"6771","meisjesmeisje","1.0","zeer meisjesachtig meisje"
"6772","meisjesstudent","1.0",""
"6773","mej.","1.0","mejuffrouw"
"6774","mekanieker","1.0","mechanisch monteur"
"6775","melaatse","1.0","lepralijder"
"6776","melaatse","1.1","paria"
"6777","melancholicus","1.0","iemand met melancholie"
"6778","melder","1.0",""
"6779","meldingsplichtige","0.0",""
"6780","meldplichtige","0.0",""
"6781","melkboer","1.0","melkverkoper"
"6782","melkboerin","0.0",""
"6783","melkcontroleur","0.0",""
"6784","melker","1.0",""
"6785","melkertier","",""
"6786","melketier","",""
"6787","melkkoe","2.0","iemand die rendeert"
"6788","melkman","1.0",""
"6789","melkmeisje","0.0",""
"6790","melkproducent","0.0",""
"6791","melkveehouder","1.0","iemand die melkvee houdt"
"6792","melomaan","B.1.0","groot muziekliefhebber"
"6793","m\u00E9m\u00E9","1.0","oma"
"6794","meneer","",""
"6795","menner","1.0",""
"6796","mensenhand","1.0",""
"6797","mensenhandelaar","1.0","handelaar in mensen"
"6798","mensenhater","1.0","iemand die mensen haat"
"6799","mensenkind","1.0",""
"6800","mensenrechtenactivist","1.0",""
"6801","mensenrechtenadvocaat","0.0",""
"6802","mensensmokkelaar","1.0","iemand die mensen smokkelt"
"6803","mensenvriend","1.0",""
"6804","menslief","",""
"6805","mental coach","1.0","mentale coach"
"6806","mentalist","1.0","artiest met vermeende mentale gaven"
"6807","ME-pati\u00EBnt","0.0",""
"6808","Meppelaar","1.0","iemand uit Meppel"
"6809","Meppelaar","1.1","lid van een club e.d. uit Meppel"
"6810","Meppeler","1.0","iemand uit Meppel"
"6811","Meppelse","1.0","vrouw uit Meppel"
"6812","Meppelse","1.1","vrouw van een club e.d. uit Meppel"
"6813","merkfabrikant","0.0",""
"6814","merrie","3.0","vrijlustige vrouw"
"6815","meso-influencer","1.0","influencer met middelgroot bereik"
"6816","mesoloog","0.0",""
"6817","mester","0.0",""
"6818","mesties","1.0","iemand van blanke en indiaanse afkomst"
"6819","mesties","1.1","Indo-Europeaan e.d."
"6820","mestkever","1.1","weerzinwekkend persoon"
"6821","metaalarbeider","1.0",""
"6822","metaalwerkgever","1.0",""
"6823","meter","B.3.0","<i>in samenstellingen</i>: iemand die meet"
"6824","meter","C.1.0","doopmeter"
"6825","meter","C.1.1","mentor"
"6826","methadongebruiker","0.0",""
"6827","methodoloog","0.0",""
"6828","metroman","1.0","metroseksueel"
"6829","metropassagier","0.0",""
"6830","metropoliet","1.0","hoge geestelijke"
"6831","metroseksueel","2.0","aantrekkelijke man met 'vrouwelijke' trekjes"
"6832","metselaar","1.0","iemand die metselt"
"6833","metseldiender","1.0","opperman"
"6834","metser","1.0","metselaar"
"6835","metserdiender","1.0","assistent van een metselaar"
"6836","meubelfabrikant","0.0",""
"6837","meubelmaker","1.0","iemand die meubels maakt"
"6838","meubelontwerper","1.0",""
"6839","meubelwinkelier","1.0","uitbater van een meubelwinkel"
"6840","mevr.","1.0","mevrouw"
"6841","mevrouw","1.0",""
"6842","Mexicaan/mexicaan","1.0","iemand uit Mexico"
"6843","Mexicaanse","1.0","vrouw uit Mexico"
"6844","mezzosopraan","1.1","zangeres met middelhoge stem"
"6845","micro-influencer","1.0","influencer met klein bereik"
"6846","microwerker","1.0","arbeidskracht die online microtaken uitvoert"
"6847","middelaar","1.0",""
"6848","middelbareschoolleraar","1.0","leerkracht op een middelbare school"
"6849","Middelburger","1.0","iemand uit Middelburg"
"6850","Middelburgse","1.0","vrouw uit Middelburg"
"6851","middelman","1.0",""
"6852","middenbouwdocent","1.0","docent in de middenbouw"
"6853","middenkaderfunctionaris","0.0",""
"6854","middenman","1.0",""
"6855","middenspeler","0.0",""
"6856","middenstander","1.0",""
"6857","middenvelder","1.0",""
"6858","middlebrow","2.0","iemand van gemiddelde opleiding"
"6859","midgetgolfer","1.0","iemand die midgetgolf speelt"
"6860","mier","2.0","nietig, onbelangrijk persoon"
"6861","mietje","1.0","homoseksuele man"
"6862","mietje","2.0","watje"
"6863","migrainepati\u00EBnt","1.0","pati\u00EBnt met migraine"
"6864","migrantenjongere","1.0",""
"6865","migrantenkind","1.0",""
"6866","migrantenmeisje","0.0",""
"6867","migrantenvrouw","1.0",""
"6868","mijmeraar","0.0",""
"6869","mijnbouwer","1.0","iemand die in de mijnbouw werkzaam is"
"6870","mijnbouwkundige","0.0",""
"6871","mijnwerker","1.0","arbeider in een mijn"
"6872","mijnwerkersleider","0.0",""
"6873","mijnwerkerszoon","0.0",""
"6874","mikado","1.0","keizer van Japan"
"6875","Milanees","2.0","iemand uit Milaan"
"6876","Milanese","1.0","vrouw uit Milaan"
"6877","milf","1.0","seksueel aantrekkelijke moeder"
"6878","milicien","1.0","dienstplichtige"
"6879","milicien-korporaal","0.0",""
"6880","milieuactivist","1.0",""
"6881","milieuadviseur","0.0",""
"6882","milieuambtenaar","1.0","ambtenaar voor milieuzaken"
"6883","milieubeschermer","1.0","beschermer van het leefmilieu"
"6884","milieubrigadier","1.0","leerling die toeziet op het milieu"
"6885","milieubrigadiertje","1.0","leerling die toeziet op het milieu"
"6886","milieucommissaris","0.0",""
"6887","milieuco\u00F6rdinator","0.0",""
"6888","milieucrimineel","1.0","milieumisdadiger"
"6889","milieudeskundige","1.0",""
"6890","milieueconoom","0.0",""
"6891","milieukundige","1.0",""
"6892","milieuminister","1.0",""
"6893","milieumisdadiger","1.0","pleger van milieudelicten"
"6894","milieuspecialist","0.0",""
"6895","milieuwethouder","0.0",""
"6896","militair","A.1.0","persoon in het leger"
"6897","militaryruiter","0.0",""
"6898","militieleider","1.0","leider van een militie"
"6899","militielid","1.0",""
"6900","miljonair","1.0","iemand die een miljoen bezit"
"6901","millennial","1.0","iemand geboren tussen 1980 en 2000"
"6902","mime","1.0",""
"6903","mimekunstenaar","0.0",""
"6904","mimespeler","1.0",""
"6905","minderjarige","1.0","iemand van jonger dan achttien jaar"
"6906","minderwaardige","0.0",""
"6907","mineraloog","0.0",""
"6908","minister","1.0","hoofd van een ministerie"
"6909","minister-president","1.0","leider van een regering"
"6910","minister-president","2.0","leider van een gewestregering"
